longitude,count
-112.11748,14150
-110.974681,14142
-84.380327,14116
-81.704453,14058
-85.136729,14047
-121.894898,14005
-90.160477,13978
-106.56359,13965
-115.122953,13908
-80.127545,13871
-86.796389,13841
-121.896866,13813
-76.283333,13769
-77.19822,13751
-112.06619,13745
-80.316442,13732
-80.160324,13722
-118.21071,13710
-116.937772,13681
-81.68656,13650
-75.309167,13628
-73.2106,13624
-111.91721,13607
-122.356811,13412
-75.097617,13371
-115.56306,13340
-98.486389,13339
-106.4597,13274
-68.2609,13274
-111.872222,13196
-117.166353,13179
-106.402806,13122
-97.761803,13110
-82.727879,13091
-112.19193,13056
-97.533616,13033
-85.655556,13014
-110.773889,12995
-82.739875,12992
-81.378403,12980
-89.983611,12946
-80.099209,12942
-71.46701,12920
-78.574167,12901
-78.370833,12876
-71.794322,12850
-73.967772,12829
-73.96661,12789
-77.30968,12788
-106.64927,12749
-77.54817,12678
-79.990293,12674
-73.539444,12647
-86.76222,12636
-84.2905,12625
-95.960967,12561
-71.411168,12557
-75.165206,12528
-118.43049,12491
-105.971688,12471
-149.824602,12459
-107.62863,12388
-104.939925,12355
-106.65739,12338
-105.030681,12336
-82.53093,12287
-94.155267,12255
-75.341111,12231
-83.005971,12227
-116.985856,12213
-105.099973,12209
-83.096033,12126
-80.038611,12111
-106.767781,12102
-82.402918,12082
-73.983683,12039
-115.056305,12027
-83.183199,12010
-90.198348,12009
-104.83063,11996
-93.657997,11980
-105.002564,11927
-93.641886,11925
-117.396324,11890
-77.532487,11885
-122.3375,11817
-106.578785,11765
-77.4652,11752
-75.880278,11709
-115.136112,11669
-122.4216,11649
-91.669624,11647
-119.291228,11647
-122.437624,11611
-80.247549,11598
-90.013691,11556
-88.005644,11486
-120.655171,11460
-80.016155,11458
-84.439102,11450
-106.501045,11450
-122.2684,11396
-121.49311,11313
-118.0685,11294
-90.077016,11287
-90.10155,11283
-90.587611,11247
-82.453984,11231
-117.154841,11227
-73.87809,11208
-117.49201,11162
-118.06056,11144
-75.151565,11112
-122.872539,11051
-122.314016,11018
-72.902871,11002
-99.502984,10998
-76.25744,10959
-82.709822,10956
-112.07526,10928
-83.941606,10924
-108.56155,10910
-87.876265,10899
-76.278273,10892
-84.191993,10892
-119.739606,10872
-122.67454,10869
-77.465,10829
-82.2304,10813
-84.191329,10805
-75.172679,10805
-124.17949,10726
-157.830591,10659
-121.618549,10637
-119.015009,10628
-123.20298,10622
-80.203658,10617
-111.88426,10579
-76.878333,10577
-79.946917,10572
-123.082217,10572
-95.976537,10568
-80.720308,10530
-72.631667,10519
-122.169935,10518
-68.033006,10500
-83.426263,10498
-116.977523,10457
-117.117529,10427
-77.554511,10420
-77.603293,10361
-118.37026,10352
-97.070704,10340
-79.00106,10326
-106.460242,10318
-106.425827,10302
-93.643118,10246
-73.97704,10219
-117.4924,10104
-117.85036,10077
-73.189834,10070
-90.188394,10061
0.0,10058
-79.012,10038
-76.30135,10000
-120.764426,9944
-73.94825,9936
-90.194265,9929
-120.821916,9903
-95.350278,9839
-71.798405,9799
-97.484099,9794
-77.20978,9777
-118.683685,9677
-120.378551,9669
-95.972496,9665
-85.04534,9652
-123.350288,9647
-106.486712,9624
-111.089618,9564
-115.390544,9564
-94.588573,9561
-118.205,9561
-119.143182,9541
-114.017054,9538
-80.399722,9529
-88.232036,9508
-122.282347,9503
-87.798634,9478
-86.68333,9462
-72.5912,9439
-122.876984,9402
-122.325406,9384
