city_name,count
Loretto,4452
Tupelo,4448
Ypsilanti,4441
Scranton,4434
Chaska,4433
Chattanooga,4428
Spokane,4424
Dover,4392
East Hartford,4367
State College,4356
Summit,4330
Pascagoula,4318
Hickory,4296
Grand Canyon,4275
Banning,4269
Huntsville,4215
Santa Barbara,4214
Holland,4196
Pasadena,4186
Green Bay,4170
Lafayette,4155
Brook Park,4122
East Helena,4108
Athens (corp name Athens-Clarke County),4104
Roxana,4083
Altamont,4038
Luna Pier,3918
Rockwell,3911
Lexington,3900
Brunswick,3872
Midwest City,3869
Garland,3866
Tecumseh,3834
Milledgeville,3800
Kenner,3767
Covington,3740
Columbus (Remainder),3738
Tiburones,3735
Greer,3712
Rosarito,3710
Greenwood,3703
Jacksonville,3702
Warner Robins,3694
Valdosta,3681
Rock Hill,3621
Augusta-Richmond County (Remainder),3619
Seven Oaks,3542
East Moline,3530
South Charleston,3470
Myrtle Beach,3459
Cupertino,3440
West Valley,3440
Anchorage,3428
Spartanburg,3421
Madison,3370
Seaford,3301
Slippery Rock,3294
Happy Valley,3195
Mercedes,3136
Claremont,3115
Joliet,3108
Beaver Falls,3090
Rockford,3084
Norfolk,3080
Parks (Maine),3075
Guaynabo,3060
Nogales,3055
Berkeley,3027
Mountain View,3000
Butte-Silver Bow (corp name for Butte),2984
Miami,2964
Monroe,2938
Onamia,2935
Parlier,2914
Atlanta,2892
Bensenville,2875
Lake Forest Park,2865
Laurel,2826
Overland Park,2821
Pittsburg,2798
Alpena,2728
Tucker,2678
Old Town,2665
South Padre Island,2664
Paterson,2658
Leander,2622
Cayce,2605
Hillsboro,2564
Beaufort,2557
Taylors,2544
Anaconda-Deer Lodge County,2479
Sumter,2478
Corcoran,2436
Alpine,2425
Bradley,2422
Kingsport,2412
St. Cloud,2362
Rockwood,2360
International Falls,2357
West Norriton,2352
Sebastopol,2350
Grenada,2278
Sunnyvale,2276
Beaverton,2260
Bedford Park,2255
San Jacinto,2207
Libby,2196
Garyville,2180
Hillside,2165
Mingo Junction,2160
Rifle,2157
Merriam,2154
Hahnville,2154
Conyers,2141
Westport,2129
Ferry Pass,2108
Kinston,2106
Cutler Ridge,2052
Marysville,2034
Dunedin,2034
Alton,2034
Silt,2008
Boise City (corporate name for Boise),1981
Parachute,1928
Florence,1926
Clearwater,1902
Waveland,1901
Sans Souci,1896
Belleville,1896
Cobb,1860
Marietta,1844
Bristol,1832
San Ramon,1813
Meraux,1808
Kittery (census name for Kittery Center),1773
Colorado Springs,1770
Neah Bay,1765
Avalon,1720
Southfield,1717
Las Vegas,1686
Salem,1677
Lansing,1655
Paducah,1644
Lubbock,1638
Taft,1626
Roanoke,1626
Arlington,1621
McDonald,1613
Pensacola,1564
Battlement Mesa,1541
Ruskin,1520
Manitowoc,1515
Wyoming,1509
Bowling Green,1506
Lakeview,1500
Lawrence (Township of),1481
Arbutus (census name for Halethorpe),1470
Tarrant (corporate name for Tarrant City),1466
London,1464
Fairhope,1461
Stowe (Township of),1460
Lawton,1458
Newburgh Heights,1458
Chickasaw,1446
Orlando,1439
Winooski,1435
Schurz,1430
Muskegon,1415
Vassar,1380
Pleasant Prairie,1374
Muscatine,1372
Clinton,1368
Greensboro,1366
Hendersonville,1344
Lower Grand Lagoon,1343
Victorville,1338
Hattiesburg,1314
Fayetteville,1312
Tarpon Springs,1270
Cloquet,1264
Nashua,1258
Citrus Heights,1241
Mexico (census name for Mexico Center),1239
Tijuana,1234
Eagle Mountain,1234
Newbury,1233
Winchester,1230
Gresham,1217
Laurens,1214
Arvin,1209
Anoka,1200
Oakridge,1182
Cuyahoga Heights,1182
Smithfield,1158
Pinson,1157
Dickson,1146
Welby,1144
Franklin,1140
Madera,1134
Helena,1126
Dillon,1124
Elk River,1123
St. Michael,1117
North Las Vegas,1110
Hibbing,1103
Folsom,1097
Pleasanton,1090
Stillwater,1080
Sheldon,1078
