state_code,count
06,99208
29,89073
42,88491
48,78273
45,48697
17,48240
47,39740
18,36025
27,30308
39,28251
26,21419
12,20308
20,18671
36,18456
54,16621
04,16299
08,13859
40,12908
51,12666
30,12209
31,11859
34,10451
01,9860
13,9225
09,8599
22,8537
25,7469
23,6648
24,6355
72,5741
21,5235
19,5175
49,5075
53,4543
55,4348
35,4111
16,4058
41,3689
80,3667
28,3426
44,3353
15,3012
11,2944
10,2630
37,2268
05,1772
02,1651
38,1570
33,1533
32,847
50,682
78,199
46,182
56,90
