city_name,count
Snoqualmie Pass,2289
Naperville,2271
Lexington,2269
Bangor,2268
Calais,2254
Georgetown,2245
Welby,2228
River Rouge,2225
Beaver Falls,2221
Chatsworth,2215
Covington,2204
Hendersonville,2185
Warren,2177
Tecumseh,2166
Virgin,2165
Fort Collins,2160
Tucker,2140
Holtsville,2135
Sheridan,2128
Lawrence (Township of),2123
Santa Barbara,2121
Brook Park,2109
San Pablo,2106
Troy,2096
Napa,2093
Yuba City,2088
Warwick (RR name Apponaug),2088
Waterbury,2086
Pinson,2080
Wheeling,2078
Hazard,2074
Gaviota,2065
Nederland,2062
St. Louis Park,2056
Bridgeport,2054
Rapid City,2053
Pearl City,2043
Chickasaw,2040
East Saint Louis,2030
San Bernardino,2027
Holland,2022
San Rafael,2003
Cave Junction,2001
Laurel,1965
Bethel Island,1959
Cherry Tree,1941
Smithfield,1941
Lava Beds National Monument,1936
Taylors,1934
Guaynabo,1919
Mira Loma,1912
Manitowoc,1912
Kittery (census name for Kittery Center),1909
Flint,1893
Durham,1892
Thousand Oaks,1885
Santa Maria,1880
Luna Pier,1879
Lebec,1879
Lakeview,1878
North Las Vegas,1865
Nipomo,1865
Brunswick,1860
Cobb,1858
Mesa,1848
Sand Point,1831
Richfield,1822
Zion,1822
Ponca City,1814
Peoria,1809
Paterson,1807
Douglas,1807
Nogales,1806
Newbury,1805
Jersey City,1796
Marcus Hook,1794
Aquinnah,1793
Michigan City,1787
Salinas,1785
Tarrant (corporate name for Tarrant City),1783
Fairfield,1783
Kinston,1779
Ruidoso,1775
Alton,1761
Palm Springs,1747
Hillsboro,1740
Atascadero,1735
Organ Pipe Cactus National Monument,1730
East Syracuse,1727
Hampton,1714
Hawthorne,1705
Lakeland,1700
Milton,1698
Norristown,1680
Carbondale,1679
El Centro,1673
Greeley,1667
Boulder,1666
Henderson,1661
Braidwood,1660
Goleta,1658
Vinton,1645
South Padre Island,1642
Tupelo,1640
Ladue,1629
Vandenberg Air Force Base,1611
Santa Rosa,1609
Redding,1599
Alvarado,1596
Marietta,1584
Herculaneum,1581
Brockton,1580
Delaware City,1578
Young,1574
Mingo Junction,1565
Otay Mesa,1563
Lackawanna,1560
Huntington,1552
East Meadow,1550
Rosarito,1546
Wood River,1546
Monroe,1538
Pleasant Prairie,1535
Reseda,1522
Lakeport,1518
Boise (corporate name Boise City),1516
Fort Lauderdale,1514
Coconut Creek,1511
San Luis Obispo,1508
Little Rock,1507
Pensacola,1495
Truckee,1495
Colusa,1493
St. Joseph,1484
Roanoke,1480
Marysville,1479
Virginia,1479
Metairie,1479
Reading,1468
Lubbock,1468
Ogden,1466
Pinehurst (Pine Creek),1465
Haverhill,1462
Morgantown,1455
Franklin,1443
Reserve,1439
Anderson,1437
Pikeville,1428
Follansbee,1423
Newburgh Heights,1422
Alexandria,1412
Warner Robins,1406
South Portland,1401
Valdosta,1396
Seven Oaks,1393
Bowling Green,1389
Oakridge,1379
Provo,1373
Ontario,1370
Council Bluffs,1362
Danbury,1358
Piru,1351
Painesville,1348
Cicero,1345
Hattiesburg,1343
Grenada,1335
Lone Pine,1329
Smithland,1328
Plainfield,1322
Keene,1321
Leeds,1317
Logan,1313
Tempe,1312
Augusta-Richmond County (Remainder),1311
Ventura,1308
Lawrence,1301
Elizabethtown,1301
Eureka,1299
Roxborough Park,1293
West Valley,1290
Las Cruces,1282
Yukon,1280
Mission Viejo,1279
Bend,1277
Marrero,1276
Pocatello,1274
Hamilton,1268
Waterloo,1261
McDonald,1258
Meraux,1251
Pryor Creek (corporate name for Pryor),1249
Hartford,1247
Laconia,1243
Clearwater,1241
Fall River,1241
Cockeysville,1239
Amherst,1234
Pompano Beach,1234
Clive,1231
Salem,1228
Lebanon,1226
Westlake (RR name West Lake),1222
Fort Myers,1216
Seaford,1214
Bellevue,1214
Orlando,1201
Allentown,1195
Emmetsburg,1194
Berlin,1185
Mammoth Lakes,1183
Crockett,1174
Columbus (Remainder),1171
Waveland,1164
Tiburones,1163
Dune Acres,1160
Arvada,1157
Sparks,1154
Lawton,1154
Mojave,1152
Crossett,1150
Woodland,1150
Bryson City (RR name Bryson),1150
Jean,1143
Nilwood,1140
Grants Pass,1140
Onamia,1129
Grass Valley,1127
Frisco,1126
Vienna,1121
Helena Valley West Central,1120
Rockford,1120
Avalon,1120
Muskegon,1117
South Valley,1115
Delray Beach,1113
Oak Park,1111
Casper,1110
Spanish Fork,1106
Suncook,1102
Eagan,1101
Wilkes-Barre,1097
Garyville,1094
Seabrook,1094
Livonia,1093
Edgewood,1093
Lima,1091
Middlesborough (corporate name for Middlesboro),1090
Martinez,1087
Maricopa,1083
Midwest City,1079
Ridge Wood Heights,1075
Cheyenne,1074
Oildale,1074
Mountain View,1072
Lake Forest Park,1070
Mercedes,1068
Farrell,1051
West Alton,1050
San Ramon,1049
Cuyahoga Heights,1048
Greater Upper Marlboro,1048
Ojai,1039
St. Cloud,1033
Roxana,1032
Glendale,1031
Turlock,1029
Carpinteria,1026
Taft,1026
Claremont,1025
San Andreas,1021
West Los Angeles,1020
Searles Valley,1019
Glen Burnie,1018
Hernando,1018
Westfield,1017
Juneau,1016
Barstow,1013
Hahnville,1013
Casa Grande,1005
Park Hill,1000
Pittsboro,999
Ukiah,999
Hoover,998
Amarillo,993
San Juan,988
Madawaska (census name for Madawaska Center),987
Burns,987
Iowa City,977
Pittsburg,975
Hanford,973
Harrisville,972
Pittsfield,972
Altoona,969
Shepherdsville,969
Swarthmore,965
Daytona Beach,964
Grand Canyon,960
Fairhope,960
El Dorado,960
Catano,958
Brigham City,954
Overland Park,952
Stafford (Stafford Hollow),952
Alsip,951
Kealakekua,945
Highland Heights,943
