city_name,count
Hesperia,1455
Logan,1454
Barstow,1452
Riviera Beach,1449
Victorville,1422
Glenrock,1417
Galloway (Township of),1417
Makawao,1416
Riverton,1411
Kaycee,1397
Hamden (Town of),1390
Bayonne,1366
Montgomery,1355
Flemington,1354
Dunn Center,1348
Pittsfield,1345
Quinnesec,1314
Pryor (corporate name Pryor Creek),1301
Leavenworth,1295
Lancaster,1270
Moulton,1234
Sutter,1222
Glens Falls,1208
Hollister,1205
Presque Isle,1196
Savannah,1185
Elizabeth,1182
Stroud,1173
Snoqualmie Pass,1165
Reseda,1157
Pasadena,1152
Calais,1090
Scotts Valley,1073
Blaine,1049
Harriman,1045
Decatur,908
Harrisville,900
Vancouver,890
Baltimore,888
Coeur d'Alene,821
Bayamon,814
East Chicago,812
Sinclair,799
Anaconda-Deer Lodge County,797
South Coffeyville,794
Petrified Forest National Park,769
Platteville,767
Port Arthur,752
Inver Grove Heights (RR name Inver Grove),750
Mountain Home,731
Flower Mound,698
West Valley City,694
Davie,694
McMinnville,691
Horicon,682
Midvale,667
Alpena,663
Evergreen,661
Spanish Fork,658
Wyandotte,634
Riverside,617
Scranton,607
Nashua,607
Lebec,589
Young,586
Laramie,584
Cave Junction,578
Lava Beds National Monument,572
James Town,553
Boise City (corporate name for Boise),548
Mena,547
Hugo,522
Crockett,512
Waterloo,500
Fort Totten,493
Ambler,491
Oakland,459
Waverly,453
Hillside,451
Old Town,428
Blyn,423
Casper,421
Cody,417
Lovell,412
Trapper Creek,402
Sand Point,402
Rock Springs,395
Signal Hill,393
Glenwood Springs,393
Sheridan,384
South Padre Island,382
Ruidoso,375
Cheyenne,372
Torrington,365
Lucerne Valley,364
Lizton,359
Santa Ana Pueblo,351
Pawtucket,343
East Brunswick,329
Reserve,315
Organ Pipe Cactus National Monument,254
Bradley,254
Aquinnah,254
Taos Pueblo,249
Gasquet,243
Mescalero,223
West Allis,192
Eagle Pass,189
East Orange,181
Diamondville,171
Ferguson,169
Commerce City,169
International Falls,142
San Antonio,133
Onyx,130
Jonesport (Town of),120
El Monte,110
Corcoran,102
Green Park,101
Rockwell,92
Bath,92
Laplace (La Place),92
Ada,90
Apple Valley,86
Daggett,86
Mount Baldy (Mt. Baldy),77
Douglas,71
Arbutus (census name for Halethorpe),71
Murray,53
South Haven,36
Peach Springs,7
