city_name,count
Nashville-Davidson (Remainder),2698
Herriman,2661
Otay Mesa,2651
Bridgeton,2636
Stateline,2634
Quinnesec,2601
Pittsboro,2593
Midland,2541
East Liverpool,2540
Shadyside,2524
Annandale,2496
Lakeville,2437
Newburyport,2406
Catano,2391
Smithfield,2373
Lochearn,2328
Trona,2326
Erda,2320
Albany,2302
Sharon,2267
Londonderry,2258
Fort Thomas,2257
Gardiner,2253
Tacoma,2190
Grand Rapids,2177
Truro,2156
Agawam,2125
Princeton,2094
Helena,2049
Bethlehem,2048
Manitowoc,2044
Fort Pierce,2028
Jalama,2015
Millville,2007
Riverside,2004
Jersey City,2004
Mesquite,2003
Golden,2000
Teaneck (Township of),1992
Maryland Heights,1970
Fort Lauderdale,1967
Weirton,1965
Boulder City,1952
Meridian,1945
Cornwall,1892
Lizton,1879
Kalamazoo,1879
Belleville,1852
Englewood,1840
Ponca City,1812
Fairbanks,1801
Athens,1800
Sunrise Manor,1792
Twentynine Palms,1775
San Juan,1769
Dripping Springs,1736
Valrico,1720
Easton (Easton Center),1694
King City,1687
Spanish Fork,1662
Boise (corporate name Boise City),1656
Lindon,1631
Livonia,1629
Rocklin,1616
Nashua,1607
Yukon,1601
Nilwood,1573
Harrisville,1569
Midvale,1540
Hernando,1534
Enoch,1532
Taylors,1517
Eagle Mountain,1503
Cherry Tree,1488
Pleasanton,1455
Whittier,1454
South Valley,1450
Stafford (Stafford Hollow),1450
Dunn Center,1420
Thomaston,1412
Killeen,1405
Circleville,1378
Breckenridge Hills,1357
Murray,1335
Sanford,1326
Chelmsford (Chelmsford Center),1316
Kaycee,1313
Guaynabo,1295
Zion,1276
Queen Valley,1235
Cupertino,1217
Hope,1213
Uniontown,1210
Pocatello,1192
Cloquet,1181
Palo Verde,1173
Fort Meade (U.S. Army),1125
Fairview,1122
Berkeley,1118
Citrus Heights,1114
Silver Bay,1107
Grass Valley,1105
Huntington,1103
Huntsville,1090
Leonia,1085
Des Plaines,1083
Wenden,1056
Jefferson,1038
Pryor (corporate name Pryor Creek),1036
Incline Village-Crystal Bay,1034
Gaston,1025
Redding,1014
Riverton,1008
Marble City Community,982
Morgan City,982
Tonto National Monument,976
Municipality of Monroeville (Monroeville),965
Hamden (Town of),926
Fargo,869
Missoula,854
Rockwell,845
Shepherd,843
Coggon,831
Kenosha,827
Karnes City,793
Peterborough (Peterboro),789
Fairfax,782
Hendersonville,774
Floresville,765
Caguas,765
Crows Landing,747
Platteville,746
Lewes,740
Yuma,733
Lafayette,727
Signal Hill,725
Jenison,724
Diamond Bar,713
Weatherford,710
Mountain Home,707
West Valley City,692
Virginia,673
Monroe,659
Lemont,645
Benicia,641
Holland,616
Montgomery,575
Commerce City,573
Grand Forks,562
Laramie,556
James Town,553
Vancouver,553
Old Field,553
Searchlight,540
Shreveport,533
Brigham City,515
Crockett,493
Channel Islands National Park,489
Oak Ridge,488
Temecula,471
Newcastle,456
Chatham,434
Quincy,404
Lovell,401
Cody,400
Bradley,397
Gallatin,396
Enumclaw,394
Mount Vernon,394
Westley,389
Glenwood Springs,385
Pleasant Prairie,372
Sheridan,372
Green River,372
Knoxville,368
Hermiston,365
Tupelo,365
Magna,364
Muscle Shoals,363
Canton,359
Cheyenne,353
Rock Springs,352
Port Arthur,349
Loudon,346
Clarksville,334
Torrington,329
Orlando,319
Vienna,316
Carson City,276
La Porte,245
Butner,203
Lincolnton,191
Fuquay-Varina,184
Fairhaven (Town of),179
Franklinton,174
Yosemite National Park,170
Diamondville,169
Wheeling,164
Lawrence,157
Perris,156
Avalon,153
South Haven,126
Newport News,116
Durham,110
Bar Harbor (census name for Bar Harbor Center),92
Davie,92
Rosemont,90
Bensenville,89
Laureldale,86
Waveland,84
Tahoe City,71
Indianapolis,57
Kennebunkport,56
Cranston,50
Millbrook,29
Little Rock,20
