city_name,count
Virginia Beach,5932
Kingston,5885
Hampton,5863
Groton,5856
Homestead,5851
La Crosse,5838
Augusta,5836
Sebastopol,5824
Billings,5820
Battlement Mesa,5815
Avalon,5785
Anacortes,5735
New Paris,5734
Fort Myers,5725
Mira Loma,5707
Medford,5703
Rumford (census name for Rumford Compact),5693
Goleta,5683
Anthony,5669
Las Cruces,5651
Delray Beach,5627
Potosi,5612
Knowlton (Township of),5600
Montgomery,5587
Hartford,5563
North Laurel,5563
Holland,5547
Hattiesburg,5521
East Chicago,5494
Lakeland,5479
Longmont,5448
Hobbs,5442
Hurricane,5423
Galloway (Township of),5414
Seiling,5408
Ridge Wood Heights,5394
Roxborough Park,5373
Paducah,5363
El Cajon,5350
Ypsilanti,5336
Delaware City,5326
Altamont,5316
Kingsport,5262
West Orange,5258
Hernando,5253
Greenfield,5246
Gulfport,5241
Stanfield,5240
Pascagoula,5188
Red Lake,5168
Sheffield,5167
Vernal,5125
Smiths Grove,5110
Douglas,5104
Baytown,5059
Warner Robins,5058
Lakeville,5036
Des Plaines,5021
Pierre,5007
East Brunswick (Township of),4994
Williston,4993
Belle Glade,4987
Lompoc,4936
North Las Vegas,4924
Ware (census name for Ware Center),4901
Quincy,4881
Flint,4872
Harriman,4867
Cookeville,4862
Ellensburg,4854
Granite City,4852
Taylors,4833
Savannah,4818
Escondido,4792
Dyersburg,4772
Daytona Beach,4764
Marcus Hook,4763
Peoria,4721
Guaynabo,4692
Kahului,4680
Braidwood,4668
Ferry Pass,4659
Marion,4649
Maryville,4643
Cloquet,4629
Franklin,4620
Athens,4598
Spartanburg,4592
Doraville,4589
Rahway,4581
Wilkinsburg,4560
Jerseyville,4553
Loretto,4539
Kennesaw,4526
Essex,4524
Harrisville,4487
Naperville,4466
Kalamazoo,4462
Jasper,4459
New Orleans,4452
Orlando,4440
Shakopee,4417
Mission,4388
Texarkana,4378
Azusa,4357
Grass Valley,4349
Micanopy,4326
Gadsden,4317
Joliet,4293
Grand Island,4270
Burns,4226
Laconia,4213
Arlington,4199
Lawrence (Township of),4197
Ridgecrest,4189
Rock Island Arsenal (U.S. Army),4183
Red Bluff,4169
Aberdeen,4158
Moundsville,4116
Flemington,4096
Chico,4094
South Charleston,4060
Eau Claire,4056
Lincoln,4046
Casper,4023
Fort Lauderdale,4016
Waveland,3972
Ironton,3950
Healdton,3943
Santa Rosa,3929
Millville,3893
Rockford,3830
Mission Viejo,3830
Spring Valley,3818
Toppenish,3791
Melbourne,3789
Sandersville,3777
Scottsbluff,3777
Boulevard,3755
Buffalo,3697
Rockwell,3685
Bay City,3680
Waterloo,3670
Coconut Creek,3666
Odessa,3661
Shreveport,3658
Livonia,3642
Amarillo,3623
Lima,3621
Cheyenne,3594
Clearwater,3580
Muscle Shoals,3546
Galveston,3524
Tuscaloosa,3509
Council Bluffs,3504
Chickasaw,3468
Tecumseh,3424
Port Huron,3409
East Ridge,3400
Brunswick,3399
Midvale,3399
Burbank,3392
Dearborn,3386
Norfolk,3385
Chelmsford (Chelmsford Center),3384
Helena,3383
Pompano Beach,3362
Kenansville,3348
Roanoke,3341
Huntsville,3325
Jenison,3309
Enoch,3304
North Adams,3293
Laredo,3287
Stuttgart,3284
Dentsville (Dents),3284
Brownsville,3263
Visalia,3262
Nampa,3255
Overland Park,3240
Garden City,3207
Indianapolis,3185
Yreka,3168
Valdosta,3108
Lubbock,3100
Lander,3095
Laramie,3089
Goldsboro,3087
Huntington,3079
Tallahassee,3067
Hawaii Volcanoes National Park,3059
Dothan,3058
North Valley,3058
McCook,3056
Lakeview,3045
Warrensville Heights,3044
Virgin,3044
Wasilla,3038
Taos,3016
Magna,2983
Merced,2974
Murray,2957
San Juan,2954
Hazard,2951
Rock Springs,2925
Morgantown,2913
Salem,2909
Pawtucket,2904
Pleasanton,2873
Vienna,2868
Yellow Springs,2850
Mingo Junction,2843
Truckee,2841
Jamesville,2819
Eagle Pass,2818
Pico Rivera,2818
Paia,2816
Alexandria,2816
North Braddock,2814
Sioux City,2812
Nashville-Davidson (Remainder),2806
Pompano Beach Highlands,2799
Cody,2795
Muncie,2789
Dunn Center,2783
Cass Lake,2765
Portola,2761
Brawley,2747
Michigan City,2736
Monroe,2720
Boulder,2718
Westport,2710
Littleton,2710
Follansbee,2706
Wheeling,2696
Chula Vista,2677
Blair,2674
Forest Park,2671
Clarksburg,2654
Clive,2651
Apache Junction,2644
Redding,2641
Martinsburg,2637
Crossville,2613
Pasadena,2610
West Wenatchee,2599
Lynchburg,2595
Newburgh Heights,2594
Gray (Beattieville),2591
Pueblo,2587
Mena,2586
Norwood,2582
El Centro,2579
Hot Springs (Hot Springs National Park),2578
Crossett,2577
Oak Park,2562
Norwich,2557
Pennsauken (Township of),2556
St. Louis Park,2552
Cottage Grove,2546
St. Gabriel,2544
Platteville,2544
