address,count
"1167 N Dover Road, Valrico, FL 33527",11869
"Piney Run, Frostburg Reservoir, Finzel",11864
1802 Nueces Bay Blvd (Citgo Refinery Co),11832
308 PORTLAND AVE.,11830
"Millington Wildlife Management Area, Massey - Maryland Line Road (Route 330)",11816
22721 DIAMOND COVE ST (CASSOPOLIS),11767
265 Foster Maldonado,11766
"INSTITUTO TECNOLOGICO, ITT TIJUANA",11754
17225 Jersey Ave.,11682
1101 JENNISON STREET (BAY CITY),11648
600 Dorsey Avenue,11630
254 Seale Road,11596
7421 Park Place Blvd,11584
732 HAMPSHIRE,11576
"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",11538
End of 90th Street @ Jefferson County Airport,11520
Queens College   65-30 Kissena Blvd  Parking Lot#6,11508
1520 PATTERSON AVE.,11499
"9240 S. RIVERBEND, PARLIER 93648",11498
"150 9TH ST., EL CENTRO",11482
" 900 S MINARET STREET, TURLOCK, CA",11480
"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",11478
"789 N. WILLOW STREET, INDEPENDENCE",11468
"20401 BEAR MTN BLVD, ARVIN, CA., 93203",11467
"201 MISSISSIPPI ST., IITRI BUNKER",11456
"385 S. COFFEE AVENUE, MERCED, CA 95340",11410
9640 CARRIZO HIGHWAY,11390
"7711 ENGLISH ROAD, NILAND",11361
"2 YARMOUTH ROAD, RG&E Substation",11357
33174 State Park Road 100,11342
"Fair Hill Natural Resource Mgmt Area, 4493 Telegraph Road",11332
792 E Northside Dr,11322
"  Edgewood  Chemical Biological Center (APG), Waehli Road",11284
2842 WYOMING (DEARBORN),11242
"2850 MESA VERDE DR EAST, COSTA MESA",11242
2316 CHESTER HIGHWAY (US 321) [York],11186
481 S. 150 W. / FLORA AIRPORT,11170
"3220 SOUTH HIGUERA STREET, SAN LUIS OBISPO",11158
"908 N VILLA AVE, CLOVIS",11126
"720 N Colusa Street, Willows",11108
" PG County Equestrian Center, 14900 Pennsylvania  Ave.",11104
"9501 West Airport Drive, Visalia, CA 93277",11072
1369 DOCK STREET [Georgetown],11072
2335 SHIELDS DR/ SOUTH BEND CAAP 2,11044
1516 17th Street,10990
2201A Central St,10986
"Lathrop E. Smith Environmental Education Center, 5110 Meadowside Lane",10968
3560 Aldino Road,10966
201 H O Mills Blvd,10934
"Padonia Elementary School, 9834 Greenside Drive",10864
3400 PERSHALL ROAD,10856
8311 PARKLANE ROAD [Parklane],10844
"BRANCH STREET: 100 Branch Street, St. Louis, MO 63102",10843
"STP, 779 TWO MILE CREEK ROAD",10839
3601 GILLIS CANYON ROAD,10803
14700 GODDARD (ALLEN PARK),10795
"WEST SIDE REUBENS-GIFFORD RD, REUBENS",10762
CALLE EL CID,10743
"COBACH, COLEGIO DE BACHILLERES, MEXICALI",10739
3031 DOMRES RD (MANISTEE LRB),10725
305 WEIDMAN ROAD (QUEENY),10695
Boulder APPROX 3 MILES WEST OF BOULDER,10688
11600 EAST SEVEN MILE RD (DETROIT-E7M),10668
L/A AIRPORT - On Top of Salt Shed Near Flight Line Drive,10642
"96 STATE STREET, Rutland, Vermont",10634
"FIRE STATION #5, 787 WEST HURON (PONTIAC)",10625
AUGUSTA STATE AIRPORT,10614
416 S. STATE ST. HWY 1/ WEST UNION,10590
15000 METROPOLITAN PARKWAY (FREEDOM HILL),10568
"AVENIDA PARQUE, TIJUANA - LAS PLAYAS",10521
9511 Avenue V 1/2,10512
"CLINGSMANS DOME, GREAT SMOKY MTNS. NP",10508
3903 1/2 Old Highway 146,10484
"228 W. PALM AVE., BURBANK",10465
"FIRE STATION, 277 E 2ND STREET (ROCHESTER)",10434
137 10TH ST.,10381
900 FM 667 Ellis County,10328
4472 Mazanec Rd,10322
2516 1/2 Texas Avenue,10266
ILLINOIS BEACH STATE PARK,10244
7354 W. US 36/ SHENANDOAH H.S.- MIDDLETON,10234
1713 2nd Street,10196
2701 13TH AVE NORTH AT LOGAN,10196
"FS-590 RACQUET CLUB AVE, PALM SPRINGS",10190
3300 MECHANICSBURG RD.,10156
"ARNOLD WEST: 1709 Lonedell Drive, Arnold, MO 63010",10144
750 DUNDEE ROAD,10142
22000 JOY ROAD (DETROIT-JOY RD),10138
8470 Plant Rd,10136
1630 W. PAMPAS LANE,10134
500 11TH ST NW,10060
865 Rapid Creek Rd.,10041
2446 GALLIA PIKE,10038
"13891 CAJEME, LA MESA",10038
"1210 N. 10TH ST.,JFK RECREATION CENTER",9981
OLD FIRE LOOKOUT ATOP TUSCAN BUTTE,9941
500 NORTH CAMPBELL ST.,9934
"26081 VIA PERA, MISSION VIEJO, CA 92691",9919
"2027 S. ST. PHILLIPS RD., Evansville",9884
"6440 JERSEYDALE ROAD, JERSEYDALE",9873
200TH STREET AND SOUTHERN BLVD Harding Lab,9816
RT 2 BOX 100 MCBEE  (SC145) [Chesterfield],9804
12500 St. Rd. 62-Charlestown State Park/ Indiana Armory,9802
"1400 AMERICAN RIVER TRAIL, COOL",9781
"22224 PLACERITA CANYON RD, SANTA CLARITA",9777
9011 Poteet Jourdanton Hwy,9768
3801 SPRING FOREST RD.,9747
"5749 S. TRACY BLVD., TRACY",9746
OLYMPIC NATIONAL PARK,9712
La Porte Airport,9670
7108 SEEAIRE ST - BLACK HAWK ELEMENTARY,9626
30 Recreation Park Drive,9621
11153 Kling Road,9566
WAMSUTTER SOUTHEAST PORTION OF SWEETWATER COUNTY,9555
"3648 N. LONG BEACH BLVD., LONG BEACH",9546
7100 U.S. HIGHWAY 50,9536
"898 Wilkes Drive, Eugene, OR",9515
"11220 LONG BEACH BLVD., LYNWOOD",9511
"Forest Road, VILLAGE OF MILLBROOK, Inst of Ecosystem Studies",9504
"33 W TAMARISK AVE, PHOENIX",9496
"275 S ELLIS, CHANDLER",9496
2702 RC ESTERBROOKS BLVD,9496
3847 W EARLL DR-WEST PHOENIX STATION,9495
3940 WEST BROADWAY ROAD PHOENIX AZ,9490
1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,9488
2857 N MILLER RD-S SCOTTSDALE STN,9488
"6000 W OLIVE AVE,GLENDALE",9479
37019 N. LAVA LANE. CAVE CREEK AZ,9474
1300 141 ST STREET,9468
2022 NORTH BEACON/ Fort Wayne- Beacon St.,9448
1000 E. OHIO,9434
26453 W. MC85,9424
"601 E BUTLER DR & N 6TH ST,PHOENIX",9420
900 CLEMSON ROAD [Sandhill],9420
16825 N. DYSART,9398
South Pass WyDot,9385
"Sunset Hills: 4580 South Lindbergh & Gravios, Sunset Hills, MO 63126",9380
10039 NORTH LOOP DRIVE,9380
"DAYVILLE- 3488 EBLE RD, Newburgh",9368
USERY PASS RD/BUSH HWY,9346
"202 W FIRST STREET, WESTMORLAND",9324
"58 HARVEY ROAD, Underhill, Vermont",9306
"ITM, INSTITUTO TECNOLOGICO DE MEXICALI",9294
"4706 E. DRUMMOND ST., FRESNO",9288
36001 E. Quincy Ave.,9240
230 AIRPORT RD S.,9236
2000 W. LAFAYETTE,9210
1605 Stone Tree Drive,9204
11501 INDIANA ST.,9204
2001 E 8th St,9176
FRONTIER AVE AT 55TH STREET,9162
"TRAILER,WEST END OF FARMINGTON ROAD",9161
Corsicana Airport,9138
HWY 249 & WHARTON POWER PLANT,9130
1441 LAKE STREET,9109
GOLF & JACKSON STS.,9076
"1660 JEB STUART, FT. BLISS MILITARY BASE",9058
"1525 S COLLEGE AVE, TEMPE",9056
"1907 CARPENTER, DES MOINES IOWA",9047
9610 SEVENTH STREET SW,9042
"330A 12TH AVE., SAN DIEGO, CA. 92112",9040
24301 N ALMA SCHOOL RD,8992
"16426 E PALISADES BLVD,FOUNTAIN HILLS,AZ",8975
"UABC, CALZADA BENITO JUAREZ, MEXICALI",8927
"310 S BROOKS, MESA",8922
MARTIN MARIETTA CEMENT-RT#1,8904
4530 E MCKELLIPS RD-FALCON FIELD STATION,8896
"2806 N. ASH ST., LA GRANDE",8868
"JAMES RIVER-SOUTH: Springfield, MO, 12435 (See coordinates for location)",8853
Aprox 1245 12TH ST.,8824
"FARRAR: County Road 342, Farrar, MO 63746",8812
"5425 POLK AVE., SUITE H",8808
MAIN STREET,8800
Bend Deschutes County Road Department (BRD),8796
"108 CHERRY STREET, BURLINGTON",8794
"3120 E. 30TH ST., WASHINGTON PARK",8774
4252 WATERWORKS ROAD,8766
"10851 W Williams Rd, Sun City AZ",8718
5795 SEVEN PINES ROAD [Barnwell],8712
TOP OF CADILLAC MOUNTAIN,8705
J Harold Tillman Hlt Ct 222 S Campbell S,8698
1300 W. Old Liberty Road,8686
"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",8665
CALEXICO - EAST,8661
PIKE AVE AT RIVER ROAD,8654
"8301 ACKERSON ROAD, Pinnacle State Park",8646
32 RODMAN AVE.,8636
"170 PIERCE POINT ROAD, POINT REYES",8634
"2391 Willow Road, Arroyo Grande, California",8634
"Rangely Colorado, Golf Course",8628
"2730 CANNONS LANE, BOWMAN FIELD",8618
7101 BIRCH ST.,8613
Larwill-  710 N. State Rd. 5,8578
MD Correctional Institution  18530 Roxbury Road,8558
409 MAIN ST.,8540
"MARISSA, RISDON SCHOOL RD.",8538
"420 E. LAUREL ST, WILLOWS",8537
"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont",8522
130 WEST CACHE LA POUDRE,8502
"SCHAHFER GENERATING STATION, WHEATFIELD- NIPSCO Schahfer",8493
1902 WEST SCHUNIOR,8476
S.D. WARREN SOMERSET MILL RFD No 3,8468
OREGON ST. & EARL AVE.,8468
Moxa,8451
545 REED ST,8438
23RD & CAMANCHE,8436
10TH ST. & VINE ST. DAVENPORT,8408
11100 110TH AVE. DAVENPORT,8408
4940 S. HIGHWAY 85/87,8395
"807 SOUTH IRWIN ST., HANFORD",8394
400 W RIVER ROAD,8367
RTE. 6 & YOUNG RD.,8318
Vine St. & Steely,8316
2780 VIKING LAKE ROAD,8298
IOWA LAKES COMMUNITY COLLEGE,8275
21200 HWY 50 -LITTLE NORWAY/ECHO SUMMIT,8268
728 RANGER STATION RD,8265
"26533 STATE HWY 20, WHITE CLOUD MTN",8253
"2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)",8248
2200 EAST COURT,8244
"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",8243
"1839 South Newcomb Street Porterville, CA 93257",8216
710 W. MICHIGAN ST.,8214
601 NORTH LA CANADA DRIVE,8214
"12101 N CAMINO DE OESTE, TUCSON",8214
1710 WEST CHARLES PAGE BOULEVARD,8212
"22ND & ALVERNON, TUCSON",8198
9597 N. COACHLINE BLVD,8192
Kimberly Met Tower- 50 Highway 50,8189
"TARZWELL ROAD, NARRAGANSETT",8188
"FRANCIS SCHOOL, 64 BOURNE AVE",8187
2420 Luisa Ln,8182
W. ALTON JONES CAMPUS URI PARKERFIELD WE,8179
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",8165
9400 CHIPITA PARK ROAD,8159
"11330 S HOUGHTON, TUCSON",8146
2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),8136
502 EAST 144TH. PL.,8130
250 WM. HOWARD TAFT,8104
R.D.NIXON POWER PLANT EXIT 125 OFF I-25,8095
158B JACKSON ST,8092
6651 W. AZURE AVE,8060
"I-15 Exit 209, then Sperry Dr.",8040
5600 Carpinteria Ave Carpinteria CA,8036
"1237 S. BEVERLY , TUCSON",8030
"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",8024
"ODOR WEST-S OF PLANT, GAVIOTA",8024
AVENIDA DE LA INDUSTRIA,8015
"251 SE Court St., Prineville (PDP)",8004
911 Old Hwy 90 West,8000
MANNFORD WATER PLANT,7994
3520 1/2 N. PEORIA,7978
ODOR EAST-W OF VISTA DEL MAR SCH-GAVIOTA,7974
2501 SUNRISE AVENUE,7970
4700A SAN MATEO NE,7969
FRESHKILLS WEST   310 West Service Road,7965
2052 LAUWILIWILI ST,7906
NCore - North Cheyenne Soccer Complex,7876
Grand Teton NP - Science School,7868
4250 Karen Ave,7860
"458 E Washington St. , Burns, OR  97720",7851
12880 A NE 10TH,7844
1200 29TH STREET,7840
4525 NEW FOREST DRIVE,7840
2700 Harrison Avenue,7826
6000 PULPIT ROCK DRIVE.,7812
30 18TH ST.,7810
"CR 225 W & CR 300 N, BROWNSTOWN",7806
6940 OXFORD GETTYSBURG RD.,7806
18000 W. HIGHWAY 72,7792
12575 NW 10TH (WATER TOWER),7788
1401 12th Ave-JASPER SPORT COMPLEX,7776
Indianapolis-Southport/   United Water Services 3800 W. Southport Rd.,7756
333 PAVILION CENTER DRIVE,7750
2207 SOUTH HIGLEY ROAD,7748
"MOTT STREET: 360 Short Street, Herculaneum, 63048",7723
"PACIFIC: 18701 Old Highway 66, Pacific, MO 63039",7716
GRANT & GROVE STREETS,7702
"1965 State Hwy 161, Jean, NV",7699
"1 Hilton St, PROVIDENCE RI",7682
12th St. and Auraria Parkway,7677
"USFS COMPOUND, EAST EDGE OF GRANGEVILLE",7663
FLETCHER ST. & KIMBLE ST.,7632
28261 Avenue 14 Madera CA 93638,7620
18707 E. 21ST STREET,7613
"530 Fishback Road Manteca, CA",7611
MILLINOCET MILL STONE DAM ROAD,7600
"WASHINGTON ELEM. SCH., 3611 E. 114TH ST.",7596
11190 N. HIGHWAY 93,7566
"PINEHURST/PINEHURST SCHOOL, PINEHURST",7533
104 E. PARMENTER ST.,7522
6601 Eubanks,7516
4829 A  Galveston Rd,7514
8715 CESSNA STREET,7505
"Kootenai Water District Building on West Lancaster Road - north of HAYDEN, IDAHO",7485
WOODLANDS GARAGE - OLD TOWN MILL,7480
2443 SOUTH JACKSON AVENUE,7454
WOODLAND MILL MAIN STREET NEAR CHIPNSAW,7436
JOSE BORUNDA,7424
"141 WARD RD., TOPPENISH, WA",7409
LOCATED IN A TREE FARM (Cheeka Peak),7400
"1160 MARSH ST., SAN LUIS OBISPO",7395
Cleveland Ave at Clark Dr,7387
3101 35TH AVE.,7366
298 ARROYO GRANDE,7346
38707 SEVEN MILE ROAD,7323
4103 BEACON HILL S,7320
"Corner of 8th Ave & Omak Okanogan E (part of a log yard for an old lumber), Omak",7315
TWP RD 500 E.,7304
24430 LACEY TRAIL,7294
2525 DOVE RD,7291
10267 ST CHARLES ROCK ROAD,7290
"2500 1ST STREET, N.W. WASHINGTON DC",7276
"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",7250
200 W. DIVISION,7246
26137 Conifer Road,7242
