address,count
"RIVER ROAD PARK, BELLEFONTE",9349
ASPHALTUM SUBSTATION,9341
HWY 12 WASTE LAGOON- Bethlehem Steel,9339
NORTH GREEN STREET,9326
COOL SPRING SUBSTATION MICHIGAN CITY,9320
NEAR SOUTH 675 BETWEEN W. 550 & W. 475,9309
BETHLEHEM STEEL HEADQUARTERS,9300
Lewiston Country Kitchen Bakery Lot & CANAL ST,9300
31986 475th Ave,9198
4.8 KM SE OF HOLBROOK,9193
"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",9177
2077 WEST LARPENTEUR AVENUE,9168
Evansville-Buena Vista-1110 W. Buena Vista Rd.,9158
360 Clinton Avenue,9132
2120 S. 8TH,9117
COBRE CONSOLIDATED SCHOOLS ADMIN. OFFICE,9115
1059 Arnold Road,9060
500 MARYLAND,9037
"HIGH STREET, STORROW PARK",9028
Corsicana Airport,8995
SOUTH HIGHLAND ST AT OCOEE_RIVER,8941
49TH & WINCHESTER,8888
HIDALGO COUNTY,8864
"520 S. EAGLE ROAD,  MERIDIAN",8824
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",8814
"UABC, CALZADA BENITO JUAREZ, MEXICALI",8801
"NW 4TH CIRCLE - MULBERRY, POLK CO.",8766
"4800 KAUFMAN LN, WELLINGTON ELEM SCHOOL",8754
"MARISSA, RISDON SCHOOL RD.",8734
"REMOUNT ROAD N. LITTLE ROCK, ARKANSAS",8726
450 Commerce Drive,8723
CATES HILL RD,8720
"Horicon Wildlife Area, 1210 N Palmatory St",8708
2ND STREET & CAROLINE STREET,8706
SOUTH STREET,8706
"5425 POLK AVE., SUITE H",8696
4252 WATERWORKS ROAD,8691
LOCATED IN A TREE FARM (Cheeka Peak),8670
1703 STATE ST.,8656
"ROUTES 110 AND 3, COVERED BRIDGE, GROVET",8643
HILLANDALE AVENUE,8636
"13891 CAJEME, LA MESA",8606
"WILDWOOD LANE: 1234 Wildwood Lane, Springfield, MO 65802",8600
6301 KIRKWOOD BLVD SW   (IOWA HALL),8583
R.D. NIXON POWER PLANT_EXIT 125 OFF I-25,8561
"2300-C Wildcat Road, Decatur GA 30034",8546
"Glynn Learning Center, 2900 ALBANY ST., BRUNSWICK, GA 31520",8517
SAV. FARMERS MARKET,8511
"1907 CARPENTER, DES MOINES IOWA",8471
 600 RAILWAY STREET WILLIAMSPORT PA,8468
6000 PULPIT ROCK DRIVE.,8453
"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",8449
130 WEST CACHE LA POUDRE,8446
"3425 N FIRST ST, FRESNO",8436
Moxa,8411
"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",8403
"MPC #3, CEDAR AVE HILL, COLSTRIP",8394
4700A SAN MATEO NE,8355
