city_name,count
Cripple Creek,3485
Davie,3478
Lewiston,3475
Pueblo,3402
Gainesville,3392
Hershey,3387
Fort Walton Beach,3383
Tempe,3382
Azusa,3373
Park Hill,3373
Canon City,3372
Mesquite,3367
Bridgeport,3363
Madawaska (census name for Madawaska Center),3356
Melbourne,3343
Clovis,3343
Madison,3333
Midlothian,3288
Grants Pass,3264
Sacaton,3263
Cornwall,3236
Oildale,3230
Mulberry,3226
Freemansburg,3223
Emmetsburg,3208
Cody,3167
Largo,3156
Fort McDowell,3140
Greensburg,3135
Fort Lauderdale,3125
Findlay,3117
Texas City,3111
Camden,3110
Lakeview,3057
Brookings,3046
Goodland,3043
Lima,3032
Orem,3021
Burlington,3016
Aberdeen,3013
Eloy,2979
Hollywood,2979
Williston,2974
Sioux City,2965
Sheffield,2965
Santa Barbara,2959
Palmer,2959
Wenden,2949
Laramie,2948
Pendleton,2912
Rochester,2906
Chico,2874
East Highland Park,2861
Rumford (census name for Rumford Compact),2846
Grass Valley,2831
Rock Springs,2816
Richmond,2801
Central Point,2790
Wadsworth,2786
Glen Burnie,2779
Chattanooga,2777
Corona de Tucson,2766
Truckee,2763
Woodland,2741
Pompano Beach,2736
Norfolk,2720
Fairport Harbor (Fairport),2696
Titusville,2687
Bend,2687
North Little Rock,2685
Fernandina Beach,2685
Corpus Christi,2682
Little Rock,2681
East Hartford,2678
Mecca,2666
Arvada,2656
Herriman,2653
Berlin,2652
San Antonio,2626
Ponca City,2619
Manchester,2613
Marana,2609
Point of Rocks,2607
Concord,2600
Delray Beach,2591
Ridgecrest,2571
Asheville,2567
Rocklin,2564
El Cajon,2528
Brook Park,2523
Pikeville,2521
Battlement Mesa,2496
Lake Forest Park,2437
Logan,2434
Kingsport,2414
Moraine,2412
Jasper,2402
Niagara Falls,2391
White Springs,2369
Coconut Creek,2365
Panama City,2360
Lantana,2359
Arnold,2337
Blue Island,2307
Oakville,2303
Allen Park,2280
Rutland,2234
Alexandria,2210
McDonald,2210
Rifle,2204
Albany,2202
Ware (census name for Ware Center),2193
Worcester,2190
Gaviota,2188
Gillette,2178
Chula Vista,2174
Smithfield,2174
Hammond,2148
Fort Defiance,2140
Waterloo,2133
Ironton,2108
Austin,2107
Jeffersonville,2099
Lockland,2077
Parachute,2071
Cottonwood West,2070
Taft,2052
Boulder,2052
Dayton,2017
Newark,2008
Leeds,1996
Decatur,1983
Bangor,1982
Paia,1980
Napa,1974
Hampton,1967
Klamath Falls,1958
Billings,1955
Marquette,1943
Bessemer,1938
Brighton,1935
San Rafael,1925
Mexico (census name for Mexico Center),1916
Cortina Indian Rancheria,1916
Winchester,1903
