address,count
PETERSON ELEM/4856 CLINTON ST,4038
2175 ROBERTS RD Loudon TN 37774,4024
12552 Second St,3988
"1319, 9th Avenue, Phenix City, AL 36837",3984
"3229 EAST DEAN RD, ERIE, MI",3918
301 WEST ST & GOLD HILL AVENUE,3911
938 S.SALISBURY ST,3900
16900 HOLLAND RD.,3893
Springville Field,3885
JEFFERSONVILLE PFAU- 719 WALNUT ST,3882
BRUNSWICK COASTAL COLLEGE,3872
409 FORREST GATE,3866
760 Beaver Valley Mall,3866
"MOUND STREET: 1716 N 2nd Street, St. Louis, MO, 63102",3859
416 ALABAMA AVENUE,3858
"FIREHALL,CORNER PACIFIC&MORTON,E.HELENA",3852
"PS 26, 4108 VICTORY BLVD., TRAVIS",3850
2712 South Midwest Blvd.,3849
61ST STREET AND GERARD AVENUE,3841
6792 RAISEN CTR HWY (TECUMSEH),3834
Scoville,3830
3112 N. Grand BLVD,3805
BALDWIN CO AIRPORT,3800
"1413 S. CINCINNATI, TULSA, OK 74119",3794
100 West Temple Pl,3767
"POST OFFICE,350 CANAL STREET",3756
220 Meddings Road,3750
COLUMBUS STATE UNIVERSITY,3738
CENTRO COMUNAL BARRIO TIBURONES,3735
203 WEST POINSETT STREET [Greer],3712
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",3710
"1401 DIXIE HWY, UNIVERSITY COLLEGE",3708
"800 S. 1st St., Warner Robins, GA 31088",3694
"Bettles Field, AK",3690
1369 DOCK STREET [Georgetown],3687
"1605 Azalea Drive, Valdosta, Georgia, 31602",3681
6024 HIGHWAY 200,3676
"FLOYD CO. HTH. DEPT.,315 W. TENTH ST.",3646
2102 CHERRY ROAD [Rock Hill Water Treatment Plant],3621
"CLARA JENKINS SCH., 101 DAN BOWLES RD.",3619
1444 E 18th St,3609
"UWM NORTH CAMPUS, 2114 E KENWOOD BLVD",3567
"2301 ALEXANDER AVE, TACOMA, WA",3562
200 LEISURE LANE [IRMO],3542
237 School House Road,3540
3594 HARDEN STREET EXT. [DHEC],3535
CITY HALL 915 16TH ST,3530
1003 POWER AVENUE [Maryville],3522
10th & Weller,3507
1321 SOUTH HARDING,3491
"GRANT ELEM. SCH., 2300 GEDDES",3482
Little Gap Road,3481
"1021 AL TAHOE BLVD., SOUTH LAKE TAHOE",3473
SOUTH CHARLESTON - PUBLIC LIBRARY 312 4TH AVE,3470
BONITA & ST JOHN,3463
56TH AVE AT SPRINGFIELD BLVD,3459
632 18TH AVENUE N. [Myrtle Beach],3459
"UABC, CALZADA BENITO JUAREZ, MEXICALI",3456
NE CORNER 3900 S. SAGINAW (DOW),3456
"3275 W 3100 S, WEST VALLEY CITY, UTAH",3440
INTERSECTION OF TX HWYS 62 AND 12,3438
3000 EAST 16TH AVENUE,3428
"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",3417
"1100 'I' ST, MODESTO (COURT HOUSE)",3413
"EAST HIGH, 1415 E. WALNUT",3402
RAILROAD STREET NEAR HWY 601 [Hampton 1],3391
414 Mary Street,3388
"SOUTH SITE, EAST SHORE DRIVE",3387
"STATE ROAD 384, KILLENS POND RD",3372
22601 Voss Ave,3368
"161 NEVADA ST, PORTOLA, CA   96122",3360
Lone Peak Wilderness,3345
"BASKETT FIRE DEPARTMENT, 7492 DR. HODGE ROAD",3342
"Bldg 9800, Stennis Space Center",3322
198 Oak Road,3303
350 VIRGINIA AVE SEAFORD,3301
Storm Harbor Equestrian Building,3294
REGIONAL JAIL OF BAYAMON,3293
3100 OLD GALVESTON ROAD,3282
23RD & MADISON,3276
"ALEXANDER DR., N. OF HIGHWAY 54",3271
435 Broadway,3262
1511 Palm Drive,3249
1623 DALTON AVE.,3237
 2302 HOARD ST,3234
6431 CORSON AVE S,3198
Kenai Peninsula Borough (AK),3195
6040 28TH AVE S - MSP AIRPORT,3181
711 WELCH ST,3171
"199 Lake Shore Rd, Kingston TN  37763",3148
1613 HOLLAND ST. (Naval Base # 2],3139
1064 BREEDLOVE STREET (Roof of Guthrie Clinic),3138
325 Golf Course Road,3136
6950 ALAMEDA AVE ASCARATE PARK,3115
SOUTH STREET,3115
31986 475th Ave,3113
MIDLAND & CAMPBELL STS,3108
145 SOUTH SPRING STREET [Spartanburg City Hall],3094
"135 EAST 6TH ,CONCORDIA CITY HALL",3092
EIGHT STREET AND RIVER ALLEY,3090
"700 N. GREENWOOD, ON OSU AT TULSA CAMPUS- SEE COMMENTS",3086
"Connecticut Hill Wildlife Management Area, Newfield, NY 14867",3085
"181-A1, NOAA LOT, 2ND ST & WOODIS AVE.",3080
"Sycamore Canyon, AZ",3075
"10740 S CALHOUN, BRIGHT SCHOOL",3074
211 BEN SPIRES ROAD [Spires],3068
204 S. FIRST ST.,3064
1118 PHOENIX STREET [Greenwood DSS],3061
USGS AND WATER RESOURCES BUILDING,3060
"Portland Cully Helensview School, 8678 NE Sumner St. Portland OR, 97220 (PCH)",3056
"Nogales, AZ",3055
3560 Aldino Road,3054
"POST OFFICE, 364 PORT RICHMOND AVE.",3050
"FIRE TOWER RD, POTAWATOMI SITE",3030
1340 Sixth Street,3027
ADJ. TO 82 S. WINOOSKI AVENUE,3026
HOOK FIELD AIRPORT,3000
2470 RICHMOND AVENUE,2996
Yellowstone NP 1,2995
"2820 M St., Bakersfield, CA 93301",2991
PURDUE UNIV CALUMET-POWERS BUILDING 2200 169th St.,2983
"8205 NE FOURTH PLAIN RD, VANCOUVER, WA",2976
2525 DOVE RD (PORT HURON),2960
Salmon NF,2945
5296 Southwest Rd.,2938
43408 Oodena Dr,2935
PETERSBURG IMPROVE SITE,2900
4237 GILBERTSVILLE HWY,2900
2002 S. HOLT RD/ STOUT FIELD 2,2894
"225 CHESTER AVE, BAKERSFIELD",2894
711 E. JEFFERSON,2875
"1200 NW 20th St, Miami, FL 33142",2868
17171 BOTHEL WAY,2865
"3073 PANTHERSVILLE ROAD, DECATUR, GA 30034",2843
509 MERRICK ST (BELDING),2836
500 NORTH CAMPBELL ST.,2836
"2614 OLD 1ST ST., LIVERMORE",2835
802 SOUTH CAROLINE ST. BALTO. MD. 21231,2829
26 Mason St.,2826
215 EAST THIRD ST.,2821
165 PREMIER DRIVE [Premier],2808
400 DOZIER STREET [Winyah],2806
"583 W. 10TH ST., PITTSBURG",2798
"5555 OVERLAND AVE., SAN DIEGO",2780
"530 Hwy 99 North, Eugene, OR 97403  (Eugene Highway 99 or E99)",2768
401 S. TYLER RD.,2766
"850 GRAND AVENUE, BROOKLYN, NY",2762
4243 N. MANNHEIM,2760
IVANHOE SCHOOL 15TH & GERRY STS,2734
MSP AIRPORT BUILDING 6301,2731
Unknown [Beech Island],2713
2179 UNIVERSITY AVENUE,2704
Jefferson NF,2698
"2088 Idlewood Road, Tucker, Georgia 30084",2678
2000 S. Houston,2676
"EAST SITE, BISHOP ROAD",2672
MERRILL STREET,2669
MARSH ISLAND APTS-S. MAIN ST.,2665
33174 State Park Road 100,2664
1262 1/2 Mae Drive,2646
Omaha,2645
46700 JEWETT HOPEDALE RD.,2632
TOP OF CADILLAC MOUNTAIN,2632
12200 Lime Creek Rd,2622
7300 SUPERIOR,2616
2 LAVERN JUMPER ROAD [Cayce Fire Station],2605
"1149 NE GRANT ST HILLSBORO, OR 97124",2564
"ROSSVILLE WP, MARION & NAVARRO",2556
WEST END COMMUNITY CENTER,2551
1241 EAST WYATT RD.,2548
405 BRUSHY CREEK ROAD [Taylors],2544
3049 Morrell,2539
"N.FAIRVIEW SCHOOL, 1941 NE 39TH",2502
"160 CUESTA DR., MOUNTAIN VIEW",2500
2200 Jefferson Drive,2496
580 E. WOODROW AVE.,2478
450 Commerce Drive,2478
108 NORTH MAGNOLIA STREET [Sumter Family Court],2478
LONG ISLAND,2473
113 Saint Mary Street,2472
37TH & SOUTHERN AVENUE,2460
440 TAYMAN DR. WATER TREATMENT PLANT,2456
1801 BRUCE SHAW ROAD,2453
"KC-WYAN CO HEALTH DEPT ,619 ANN AVE",2448
2745 Prairie St./ South Well Field,2448
"545 CENTRAL AVENUE, OXNARD, CA  93030",2445
"ROME,COOSA HIGH SCHOOL",2442
"FAIRGROUNDS, 2500 LAKE STREET",2441
"3530 FERRY ST, SPOKANE, WA",2437
Fire Training Academy,2434
1 Bradley Road,2422
533 S LIMESTONE,2414
1649 D STREET Kingsport TN  37664,2412
133 Perry Avenue [Greenville ESC],2404
"Southeast corner of Main Street & Maple Street Haywood, OK 74501",2403
"FIRE HQ.BUILDING,ANDREWS & CHESTNUT STS.",2401
CHICKASAW ARMORY,2397
"420 Gulling Street, Portola, CA 96122",2390
Laney College Eighth St. parking lot Aisle J,2389
Breton,2385
Zion,2370
220 LAWTON ST,2357
"Skippack Creek Rd., Evansburg State Park, Collegeville, PA",2352
425 WEST MILL ROAD/ FIRE STATION #17,2352
"103 Morris Street,",2350
1000 E. OHIO,2342
500 S. PHILLIPS KELO SITE,2334
LITTLE BLUE RUN,2328
BOAT LAUNCH AREA WILLSBORO BAY,2318
EAST CHICAGO HIGH SCHOOL COLUMBUS DR.,2307
"TOPEKA-SN CO. HEALTH CENTER,1615 W. 8TH",2304
745 DERBY AVE.,2301
85TH AND ANTIOCH,2289
HWY 332 GRENADA AIRPORT,2278
910 TICONDEROGA DRIVE,2276
"7000 SW WILSON ST., Beaverton Highland Pk School",2260
"7800 W. 65TH ST, BEDFORD PARK",2255
"MORRISANIA CENTER, 1225-57 GERARD AVE.",2252
324 RURAL ST (PORT HURON - RURAL),2244
2100 BULL STREET [State Hospital],2236
"2419 FILBERT ST, OAKLAND, CA",2231
"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",2230
10537 FLOYD SMITH DRIVE,2220
418 Mineral Ave,2196
8900 S. Air Depot,2185
152 Anthony F. Monica Street,2180
REPEATER STATION NEAR HILLSIDE,2165
BENT CREEK ROAD [Bent Creek],2165
501 COMMERICAL,2160
"1514 E. Thompkins Ln , Clarksville TN  37043",2160
1 RIVER PARK DRIVE,2154
8715 WEST 49TH  SOUTH PARK SCHOOL,2154
SMITH ST. AND GERTRUDE AVE.,2153
3026 MINNESOTA AVE,2152
"CLIFTON PARK,ROSE STREET,BALTO.MD.21213",2147
"2625 Georgia Highway 212, Conyers, Georgia, 30094",2141
1007 Knox Ave,2134
SHERWOOD ISLAND STATE PARK,2129
BUTTS ST & MERRIMAN RD [Howard Adult Center],2126
ELLYSON INDUSTRIAL PARK-COPTER ROAD,2108
 HIGHWAY 70 EAST AND HIGHWAY  58 SOUTH,2106
3225 S DEACON ST (NMH48217),2094
"2112 BROADWAY STREET NE, MPLS",2094
7629 BROADWAY,2085
3177 44th Ct N,2084
"150 W 8TH STREET, HOLLAND, MI 49423",2073
"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",2066
2446 GALLIA PIKE,2063
19590 OLD CUTLER RD-PERDUE MED. CENTER,2052
"JEFFERSON SR.HIGH, EDGERTON PARK",2051
3104 Pacific Street,2050
2128 S. 9TH,2046
"1201 W. 10th Street, Antioch",2045
1799 7th S,2034
896 UNION STREET DUNEDIN,2034
2840 BACK RD.,2034
1450 RED ROCK ROAD,2034
1700 ANNEX ST.,2034
1601 CHALK HILL ROAD NEW MICRO INC.,2023
1740 GALLIA PIKE,2022
512 OWENS DR.,2008
Carlsbad Caverns National Park,1970
Spokane Res.,1970
100 E. 2ND ST.,1928
W. EVANS & AIKEN [Florence],1926
1400 OLMSTEAD RD (KALAMAZOO),1923
 2435 SHARKEY RD.CLEARWATER,1902
400 Baltic St,1901
Cool Sports Road,1896
107 CEDAR LANE ROAD [Parker],1896
3940 WEST BROADWAY ROAD PHOENIX AZ,1892
"9240 S. RIVERBEND, PARLIER 93648",1883
Ave. Central Correccional,1878
"5200 PENNYPACK PARK PHILADELPHIA, PA. 19136",1872
"3288 Hurst Road, North Pole, Alaska 99705",1872
Unknown [Hampton 2],1867
Voyageurs NP #1,1865
"HIGH VALLEY RD, COBB, CA",1860
"KSU EXPERIMENT STATION, TRIBUNE",1859
"11270 ANDERSON SPRINGS RD., MIDDLETOWN, CA",1848
515 PATTERSON RD.,1840
1407 KING STREET [Beaufort],1828
1015 TRINITY LANE,1821
545 REED ST,1820
9885 Alcosta BLVD,1813
4101 Mistrot Drive,1808
2044 WASHINGTON AVE,1806
"Wrightwood, CA",1800
"U.S. GEODETIC SURVEY, OFF RT.2, CORBIN",1795
1850 SOUTH CEDAR CREEK ROAD [Congaree Bluff],1788
3545 W. Newport Road,1786
"WATKINS MOTOR LINES, 4221 ADAMS CNTR RD",1776
"FRISBEE SCHOOL, GOODSOE ROAD",1773
2200 N. 22ND,1770
101 W. COSTILLIA ST.,1770
"159 Waadah View, Neah Bay WA",1765
"229 SERVICE RD., WATFORD CITY",1758
5324 DISTRIBUTOR DR. MONITORING DIV SAPC,1734
966 W. 32ND (HOLLAND),1733
303 HAZARD STREET [Georgetown County Health Department],1728
500 E. LYON,1723
"FIRE STATION, 2010 WEST 37TH ST.",1722
"520 Orchard Ave, Avalon, PA 15202 (Avalon)",1720
27542 NORTHWESTERN HWY,1717
13224 Patterson Pass Road,1705
EADS STREET,1704
4113 SHUTTLESWORTH DRIVE,1700
SUL ROSS UNIVERSITY/EARTH & PHYSICAL SCIENCE DEPT.,1686
320 Old Hueco Tanks Road,1680
23RD NE AND D ST (SALEM STATE HOSPITAL),1677
S.R. 676  WASHINGTON CAREER CENTER,1652
4100 MONTGOMERY DRIVE,1649
ISP BLDG/2700 N/S HWY 12-95,1634
"COLLEGE-29 EMMONS PARK DR, TAFT",1626
"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",1613
KEYTOWN ROAD,1610
41 Thomas Street,1610
2500 RICHMOND AVE,1607
COLLEGE AVE & CHERRY ST SE,1595
260 Joubert,1591
1361 HUFFMAN AVE.,1590
5810 Ridgewood Rd,1590
"475 S. Worth Way ,  Meridian  ID",1590
13100 S. DOTY,1589
Portland SE 45th and SE Harney Dr,1585
2000 South Union Ave. Bakersfield CA  93307,1579
"COSO JUNCTION REST AREA, HWY 395",1578
1655 WESTMINSTER STREET,1571
"21 Cunningham St, Pensacola, FL 32508",1564
"510 6th Place South, Phenix City, Alabama  36869",1560
2701 13TH AVE NORTH AT LOGAN,1558
ROSEWOOD DRIVE [Enright Athletic Center],1557
Plant Cut-Off Road,1557
"11150 NW 36 AVENUE,MIAMI, FL.",1545
University of Mississippi Medical Center Drive,1542
Garfield County - Battlement Mesa,1541
17500 NEZ PERCE ROAD,1539
850 BARRET AVENUE,1536
2401 19th Avenue Northwest,1520
342 LONE OAK ROAD,1518
15473 W. ST. RT. 105,1515
Court and Farrish Streets,1512
1338 S. PORTAGE RIVER RD.,1511
BUTTS ST & MERRIMAN RD [Howard Adult Center #2],1510
1 Bolivar Dr,1510
144 E. 3RD AVE.,1510
"521 28TH ST, SW",1509
14244 W. ST RT. 105,1508
14405 WEST TRUE RD.,1507
14681 W. ST. RT. 105,1506
"KEREIAKES PARK, FAIRVIEW & COLLETT LN",1506
2517 ST. RT. 590,1506
2124 S. SLEMMER PORTAGE RD.,1500
"LCM/CENTER & M ST, LAKEVIEW, OR",1500
4201 E. 72nd. Avenue,1494
14028 W. ST. RT. 105,1490
14850 ST. RT. 105,1481
"Athletic Fields, off of 2083 Lawrenceville Road",1481
NORTH AIRFIELD DR. NW,1479
450B 24th Street,1474
BALTIMORE IMPROVE SITE,1470
LONDON AIRPORT,1464
"FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",1461
"405 WHEELER AVE, MCKEES ROCKS, PA 15132",1460
"LAWTON SITE, 880 2ND ST.",1458
4600 HARVARD AVE.,1458
6700 Delta Drive,1449
"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",1446
J Harold Tillman Hlt Ct 222 S Campbell S,1442
8 ABBOTT PARK PLACE,1436
60 NORMAND STREET,1435
2193 E Goodwin Rd,1435
"11625 E 1500 S, Jensen, UT",1435
3824 1/2 BATTLEGROUND,1432
8241 14TH AVE. N.E.,1431
Walker River Paiute Tribe,1430
Grand Canyon west,1428
301 EAST ROBINSON,1428
595 N PRIMROSE AVE ORLANDO FLA,1424
"Mehle Ave., Arabi",1424
924 FOURTH AVE.,1420
Washington D.C.,1418
"COURTHOUSE, 9TH & WASHINGTON, CONCORDIA",1418
480 BENNETT,1415
3450 DODD ROAD,1409
"1624 BOREN AVE., SEATTLE, WA",1404
H. S. Bell,1403
65W 300S BOUNTIFUL UTAH,1403
PS 69  144 KEATING PLACE,1403
637 Highland Ave,1400
RICHMOND AV,1388
2101 W. 8TH ST.,1386
Corner of Florida Ave & Orleans Ave,1381
874 E HURON AVENUE,1380
"CHIWAUKEE PRAIRIE, 11838 FIRST COURT",1374
OREGON ST. & EARL AVE.,1372
1260-A Stewart St.,1366
"ROUTE 1, ROCKWOOD",1360
7TH AVE. & 5TH STREET,1355
"1038 Toklat Way, Fairbanks, AK 99775-7005",1350
4400 6TH ST SW,1348
ROCKLAND RECREATION AREA-OLD HICKORY DAM Army Corp of Engineer Property,1344
"400 MADISON AVE., STREET CANYON, 47TH-48TH STS.",1343
"4607 STATE PARK LN PCB,FL",1343
309 N. FOURTH ST.,1340
"14029 AMARGOSA ROAD, VICTORVILLE, CA",1338
7201 W. WESTCHESTER PARKWAY,1333
RICHMOND HILL ROAD PUMP STATION,1329
605 WILDCAT ROAD,1328
FRESHKILLS LANDFILL MET TOWER,1316
55 Bug Light Park,1316
49 Thames Street,1316
205 Bay Street,1314
ROUTE 34 LITTLE BUFFALO STATE PARK,1314
"CIMARRON NAT'L GRASSLAND AREA, ELKHART",1312
5200 Foundry Circle,1308
"SAUVIE ISLAND-SSB/ROUTE 1, BOX 442",1305
CITY SHOPS/254 OREGON WY,1303
105 MacArthur Circle W,1302
"CNTY 38 S. OF KOCK, WEST OF MN 52",1296
"1866 W SAN CARLOS ST, SAN JOSE",1293
5587 WOODROW BEAN TRANS MOUNTAIN,1290
2 SECOND AVE,1274
678 S. JASON ST.,1272
330 SW CURRY ST,1272
"VAN DORSTEN AVE., CORCORAN",1272
"2200 East Lake Rd, Palm Harbor, FL 34865",1270
3134 117TH E.,1264
175 UNIVERSITY RD,1264
"TAKOMA SC.  7010 PINEY BRANCH RD. N.W., WASHINGTON, DC 20012",1262
CHEROKEE HEIGHTS DRIVE,1260
GILSON ROAD,1258
5525 COMMERCE LANE,1251
"PUBLIC LIBRARY,WASHINGTON AVENUE",1247
650 ANTHONY ST,1246
VANCOUVER KAUFFMAN & W 27TH,1245
"P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",1242
"7400 SUNRISE BLVD., CITRUS HEIGHTS",1241
GROVES HIGH SCHOOL 1225 PORT NECHES,1236
14290 Morris Dido Newark Rd,1234
SUNSET BLVD,1233
"Paterson Board of Health, 176 Broadway",1233
"5 N. KENT ST., WINCHESTER JUDICIAL CENTE",1230
ST. CHARLES BETWEEN KOSSUTH & KAMERON ST,1227
23 West Commercial Street,1218
Gresham Learning Centennial - 17630 SE Main St. Portland OR. 97233,1217
CHURCH & CATHERINE ST. [Laurens],1214
"20401 BEAR MTN BLVD, ARVIN, CA., 93203",1209
900 Ehlen Dr,1200
TURNER HIGH SCHOOL  1312 SO.55TH ST,1200
PLEASANT GREEN,1200
695 YOUNG ST,1194
WEST FIRST AND COLORADO STREETS,1190
ARCHES NP,1185
6000 CANAL ROAD,1182
"47674 SCHOOL ST., OAKRIDGE",1182
NE OF PLANT FACILITY,1182
4301 E 72ND AVE.,1176
2150 RAILROAD AVE. S.E. WASHINGTON D.C.,1172
420 MARKET,1170
1520 PATTERSON AVE.,1164
136 FIELD VIEW DR.,1163
KEENEY KNOB,1160
4711 SAN BENITO,1160
6 Bridge St,1159
675 West 220 North,1158
HEALTH & SOCIAL SERVICES BLDG WOODFIN ST,1158
"PINSON, HIGH SCH., BOX 360 HWY 75 NORTH",1157
5300 WINNESTE AVE.,1156
"TARRANT, ELEM. SCH., 1269 PORTLAND STREE",1151
1202 EAST UNIVERSITY CIRCLE,1150
3 Fountain Ave,1148
9800 Clark Airport Road,1144
3174 E. 78TH AVE.,1144
FIRE STA.#8; SHUNGA & FAIRLAWN; TOPEKA,1141
Franklin- Active Adult Center.  160 E. Adams St.,1140
LYDICK AVE. AT WEST END NEAR AIRPORT,1133
"HELENA, BEARDEN FARM",1126
2015 26thSt,1125
MAIN & 5TH AVE [Dillon],1124
"13065 ORONO PARKWAY, ELK RIVER, MN 55330",1123
"RALEIGH COURT LIBRARY, GRANDIN ROAD",1122
645 JOHNSON ST,1122
101 Central Ave. W.,1117
BRADFORD AVE @ CAMP ST [James Island Fire Station #2],1117
"4727 N Stafford St, Portland",1112
4701 MITCHELL STREET,1110
ACROSS FROM GORTON SCHOOL AT 69 DRAPER AVE.,1108
"130 Wescott Road,",1106
23RD ST & 12TH AVE HIBBING MN 55746,1103
"50 NATOMA STREET, FOLSOM",1097
1116 CHURCH STREET [Kershaw County Health Department Camden],1093
Owens Ct.,1090
"4200 W RIVER PARKWAY MPLS, MN, 55406",1090
STATE HIGHWAY 43,1083
"INTERNATIONAL FALLS, KOOCHICHING COUNTY",1083
2323 11TH AVE SOUTH,1080
11680 RICH VALLEY BOULEVARD,1080
2946 OAKGREEN AVENUE,1080
1200 29TH STREET,1078
NW corner of US 90 and Sheldon Rd,1078
"111 HASSAN ST NE HUTCHINSON, MN 55350",1077
2424 W 5TH ST,1077
1900 COLLEGE ST SE (Mountain View Elementary School),1068
"Box 499, Red Lake, MN 56671",1068
"Warren Way/ Poe St Providence, ri",1065
"509 AMERICA AVE.,BEMIDJI,MN 56601",1062
1321 University Dr.,1054
KENTUCKY AVE. AT WARWICK FIRE STATION #8,1053
"The Dalles Wasco Library (TWL) 722 Court St., The Dalles, OR 97058",1052
4533 RAEFORD RD,1050
2501 SUNRISE AVENUE,1050
1500 RIVERSIDE ROAD,1046
"KEELER, 190 Cerro Gordo Road",1044
"ALLEN CO. MOTORS, 2300 W JEFFERSON BLVD.",1044
"401 E Linden St,  Boise  ID  83706",1038
"LITTLE FALLS, MORRISON COUNTY, MN",1038
"ALEXANDRIA, DOUGLAS COUNTY",1037
2522 Marshall St. NE,1033
"13900 TUOLUMNE STREET, PARLIER",1031
HENNEPIN CNTY RD 9 & ZACHERY,1026
"260 BEVER GRADE, LAPWAI",1025
San Andres,1025
ILLINOIS BEACH STATE PARK,1024
"SUN & CHESAPEAKE STS, BALTIMORE MD",1022
"221 CLARK ST,ALBERT LEA, MN 56007",1020
"211 SINCLAIR, CITY HALL",1020
2300 4TH AVE SOUTH,1019
"ROUTE1, BOX3  HOLLOWAY, MN 56249",1015
7208 COUNTY RD. 16 NW,1015
"166 WEST BROADWAY,_WINONA,MN 55987",1014
2051 SAN JACINTO ST.,1013
"7519 E BUCKEYE, SPOKANE",1013
"480 CONEY STREET, PERHAM, MN 56573",1008
299 PONCA STREET,1008
"1101 W COLLEGE AVE, SPOKANE",1007
1256 BRUCETOWN ROAD,1006
239 Johnson Riley Road,1004
HC 75 Box 1337-MCD,1002
R.CARBON HEWITT AVE. HIGH SHCOOL,1000
NEWMAN ROAD,997
2501 S 150TH (SEATAC NORTH),996
LEO TOWNSHIP GOODHUE COUNTY,991
205 WILOUGHBY BLVD,990
French Quarters Jackson Square,989
200 EAST RIVER ROAD,989
"LURAY CAVERNS AIRPORT, ROUTE 647",984
IS 75  HUGHENOT & WOODROW AVES,983
"2815 E GARLAND, SPOKANE",980
ARTHURKILLL ROAD,980
112 W WASHINGTON PO BOX 866 FERGUS FALLS,972
"E SECOND ST, BENICIA",968
1909 HOWARD DR. N.,968
1911 105TH STREET EAST.,968
"402 Market Street, Savannah, Georgia, 31408",966
251 TWO MILE CREEK ROAD,965
"HIGHWAY 371, FT. RIPLEY, MN",963
870 Berntzen Road Eugene Petersen Park (EPB),963
STATE OFFICE BLDG/1118 F ST,961
E. 56TH ST.,960
GRANT RD.,960
"510 CEDAR AVE WARROAD, MN 56763",959
1700 ANN ST.,955
201 SOUTHEAST WILMAR AVE.,953
RR#1 BOX 288 SANDSTONE MN. 55072,949
"KY WESLEYAN COLLEGE, 3000 FREDERICA ST",948
"PEMBROKE HILL, BRICKETT HILL ROAD",944
"Mt. View:  3500 Cabarton Ln,  Boise  ID  83704",943
COMPOSTING FACILITY FRESHKILLS,943
1101 E. ARKANSAS LANE,942
Palmar Park  at water treatment facility,942
TOWER @ W. BENSON [Anderson DSS],939
"LUTHERAN/BESSER SCHOOL, 375 WILSON",939
1901 EAST MARKET,936
3300 THORNBLADE DRIVE [Sneed],932
"PIPESTONE, PIPESTONE COUNTY",928
301 GREENPOINT AVENUE,926
125 APPLE VALLEY ROAD,922
"100 WHITNEY YOUNG CIRCLE, SAN FRANCISCO",920
1104 NOLEN STREET,913
1015 UNITY ROAD,912
2000 NW SAMMAMISH RD,911
CENTRAL FIRE STATION/55 SW ASH,910
"MONTANA RESOURCES-HILLCREST,HOUSING DIST",908
25th Street North and 4th Avenue North,908
UNKNOWN [Cromer],903
1420 Bates-Bowyer Ave./ Jeffersonville- Bates- Bowyer Ave.,902
"3300 Shuttlesworth Dr., Birmingham, AL 35207",900
University of New Orleans,895
20420 Park Road,894
2300 14th Avenue North,891
Magnolia Drive and Route 221,890
622 N. MAIN (CITY HALL) / DEERFIELD,889
SECTION 1/9 FRESHKILLS,888
"45 BANKS BOULEVARD, SILVERBAY MN 55614",886
301 E Thompson Street,886
109596 Coal Road,885
Niagara St. Providence RI,885
3.25 MI N RICHFIELD; 0.1 MI W OF K-27,884
"Parma :  W Sinclair Ave,    ID",884
"NORTH POINT, NORTH POINT ROAD",883
108 BALDWIN AVE GRANITE FALLS MN 56241,883
5TH STREET AT AVE. K,882
"PrideE Port Hudson Road, Pride",878
GLADSTONE HIGH SCHOOL,876
"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",876
2001 GEORGE ST.,875
"3211 College Ave, Davie, FL 33314",870
200 VAN BUREN,870
Bay St Providence RI,870
4103 BAY CITY ROAD,865
123 NE 4TH ST.,862
BLOCKSTOCK (HWY 215) RD @ MORNINGSIDE [Pecan],862
1950 S MAIN ST,859
4401 Shiloh Road,856
Hayes/Park st,855
2265 Robbins Street,849
ST.REGIS INDIAN RESERVATION,848
Rocky Mountain School (Boathouse),846
"I-490 and 1775 East Avenue, Rochester, NY 14610",839
2600-B WEBBERVILLE ROAD,838
Indian Gardens 2 (High Sensitivity);,835
10137 CARL PICKERING MEMORIAL DRIVE,834
"1250 GEORGE, COLUMBIANA PORT AUTHORITY",832
23RD & CAMANCHE,814
9261 SOCORRO ROAD,813
GRATTON CAP SITE,812
729 HOUSTON,811
"437 COUNTY ROAD 8, CLIO, ALABAMA",810
5560 6th St SW,806
"9401 INDIAN HILLS DRIVE, CLIVE 50325",806
POTH LANE NEAR OAK PARK AREA,800
PLEASANT STREET,799
E. 1st Ave. & College Ave.,798
8323 STATE ROUTE 7,798
KEOKUK AND VIRGINIA,798
"EAST THOMAS, FINLEY, 841 FINLEY AVE. BP.",796
MILL ROCK BASIN,785
"MONTANA RESOURCES-ALPINE, HAYS STREET",774
328 Marrero Road,765
"4333 Pacheco Blvd, Martinez, CA",765
"ARCO COAL-KORTUM STORAGE,HIWY 1-LNDFL RD",760
1502 Mac Davis Drive,756
4215 TALLEYRAND AVENUE,755
3599 East M St,754
"22 Passaic Street, Paterson, NJ",750
"ROUTE 1, TEXARKANA",744
"BOYD PARK, 3100 WASHBURN Rd.",744
"2300 VICTORIA DR., ALPINE",739
3847 W EARLL DR-WEST PHOENIX STATION,738
202 PRINTWOOD DRIVE,735
KING @ WILMINGTON [Beaufort Health Department],729
"5234 W. 120TH ST., HAWTHORNE",725
