latitude,count
21.332743,7988
45.07694,7985
38.00782,7985
36.727503,7985
47.603988,7979
42.862531,7972
41.206321,7971
38.701994,7935
34.687761,7930
35.217501,7913
36.141875,7903
37.995201,7892
33.821353,7856
35.774875,7852
34.093959,7838
42.86183,7823
38.673221,7816
46.8505,7790
37.680847,7781
35.151699,7772
32.575061,7729
41.97677,7726
33.627244,7687
43.075,7670
40.240278,7651
36.101361,7631
39.12886,7609
35.013382,7604
40.283348,7581
35.750735,7581
37.284859,7580
42.32976,7569
39.992286,7565
40.74316,7561
40.82799,7550
35.244309,7548
40.820556,7500
38.868168,7495
34.421386,7486
27.923634,7478
38.72727,7469
41.182227,7460
32.633671,7441
44.478938,7436
42.995778,7433
40.32207,7357
44.52839,7354
42.260926,7352
43.54792,7342
40.441458,7330
42.385998,7286
37.085334,7281
27.928356,7278
38.636848,7273
38.658645,7272
43.038346,7241
37.6849,7234
41.309167,7208
35.087869,7205
47.97954,7171
38.77335,7143
40.726668,7139
37.000983,7126
64.84569,7125
36.78538,7102
40.671953,7096
39.954002,7081
39.934559,7069
41.983333,7048
38.53445,7043
39.96312,7026
38.137846,7024
42.474642,7022
38.06091,7009
38.921847,7009
64.832347,6964
47.494318,6951
33.553056,6933
35.110046,6926
35.238098,6896
39.77949,6890
37.09709,6882
39.085616,6873
39.76168,6860
36.697181,6855
42.368708,6843
37.28342,6835
33.41123,6832
33.8025,6831
37.687526,6828
35.331612,6825
39.164203,6783
47.669059,6704
38.89805,6657
47.61621,6656
31.753611,6642
39.73217,6638
44.657705,6624
38.939722,6618
44.950244,6611
39.11306,6607
33.202686,6570
38.963519,6560
42.289449,6558
38.63114,6552
35.85408,6532
44.965242,6530
40.799723,6527
34.749536,6526
40.012969,6516
39.290663,6507
42.281869,6488
42.270009,6475
34.015494,6456
32.836461,6450
42.283069,6449
37.297167,6438
41.588092,6435
33.405323,6428
29.686389,6427
32.783462,6424
42.44234,6422
41.584711,6400
45.982148,6386
39.757891,6368
47.617877,6353
35.210144,6350
39.953729,6348
31.86247,6316
36.097359,6316
27.8928,6310
32.329111,6295
38.53278,6290
39.047911,6283
37.64571,6275
34.014443,6270
44.373056,6240
41.771444,6164
40.320278,6147
40.77899,6140
40.11107,6131
38.343987,6058
27.9928,6040
38.941019,6035
38.74232,6035
37.59088,6013
32.1912,6013
26.135086,6001
38.403765,5989
39.037778,5983
38.521718,5979
37.793624,5963
46.933754,5942
30.32634,5922
38.650783,5918
33.7784,5881
35.994735,5870
45.504008,5842
44.457778,5838
42.93257,5835
36.245248,5826
34.41639,5821
27.974187,5816
39.567887,5813
18.009558,5770
40.054171,5755
40.335278,5746
37.563202,5741
41.965283,5740
61.191514,5728
39.14313,5725
39.991389,5717
39.146025,5715
38.478137,5714
38.047855,5709
39.314167,5700
41.999474,5698
40.359631,5660
38.22876,5647
45.13768,5637
36.608138,5634
39.103092,5610
38.1936,5589
38.135882,5582
42.921107,5570
36.1424,5569
42.19438,5556
40.85355,5555
43.085889,5533
41.829495,5529
30.262778,5527
37.338135,5527
40.43743,5521
38.82416,5504
33.63718,5502
35.176532,5493
39.05087,5489
36.120472,5486
40.76138,5473
40.436736,5452
31.6675,5437
35.16126,5395
32.941023,5373
42.120561,5359
37.949924,5351
41.44013,5339
61.193337,5328
43.145013,5327
39.729327,5322
42.205979,5302
40.71528,5289
33.503717,5289
46.422065,5286
46.602905,5284
39.863367,5269
39.959561,5256
29.996013,5222
45.76939,5211
38.716847,5201
39.787933,5199
42.386811,5173
36.15886,5172
44.059561,5112
43.579446,5085
32.664753,5084
40.386368,5082
40.38335,5067
34.06812,5051
36.114416,5020
38.83738,5007
45.393497,4993
44.706123,4986
47.597222,4975
39.053333,4965
35.842778,4960
29.81453,4947
30.313562,4942
35.50307,4938
30.036422,4933
33.521427,4922
33.819305,4918
44.95012,4890
32.985442,4878
18.420089,4857
36.05442,4853
39.356784,4824
47.653503,4823
29.504722,4813
43.060975,4795
42.395037,4793
40.620278,4790
38.89477,4781
40.05278,4769
38.903723,4729
32.759722,4718
42.325186,4691
30.264376,4689
41.979476,4687
33.515105,4674
45.7804,4660
45.783841,4656
31.718611,4654
38.810549,4651
41.673321,4643
26.053889,4641
39.80933,4619
38.763328,4615
36.048705,4608
48.20054,4602
32.309261,4591
41.654804,4535
35.479503,4523
34.4251,4503
64.840402,4497
38.92249,4490
40.236944,4475
38.64083,4466
42.340871,4414
37.771437,4409
48.20229,4404
26.132677,4389
38.346258,4361
32.385731,4350
44.964409,4328
61.195004,4318
40.886389,4318
46.825425,4296
38.76835,4295
41.456813,4294
36.0675,4262
41.992222,4262
40.246992,4254
18.449859,4226
37.360684,4213
41.118333,4182
33.39623,4180
43.04168,4104
34.512496,4089
27.834409,4087
38.587525,4074
38.593322,4069
40.268889,4067
35.213171,4064
47.820652,4058
36.139707,4028
42.121672,4025
35.8652,4016
35.978149,4012
44.030797,4006
39.876988,4004
39.880871,3998
36.028866,3996
38.006517,3974
39.105036,3951
30.0925,3951
36.106389,3950
32.789565,3940
38.06503,3937
36.155249,3935
35.553112,3878
40.362847,3870
37.322998,3865
37.9642,3851
37.864767,3822
43.593929,3821
42.359175,3812
40.766389,3811
42.278097,3777
32.659224,3768
27.955133,3755
29.529432,3754
30.35386,3754
45.783285,3738
30.308535,3728
40.783889,3694
40.739264,3635
34.676268,3629
43.089996,3618
33.474486,3614
38.95726,3594
36.956222,3593
43.047235,3591
41.221537,3571
35.23918,3566
47.044319,3526
39.988842,3524
39.657209,3518
44.948298,3489
27.074223,3457
36.999571,3407
38.811384,3393
27.300047,3365
36.035556,3352
18.422595,3351
35.969946,3343
36.176361,3343
32.295909,3318
40.526426,3311
39.9679,3305
32.290075,3304
33.604486,3299
38.78879,3260
38.81161,3226
38.219237,3223
29.767997,3222
44.661393,3212
42.421502,3212
43.101281,3177
42.751518,3166
40.341389,3152
37.780776,3145
35.374959,3129
48.202182,3123
35.438035,3110
45.597175,3105
40.78422,3103
34.780814,3094
61.158891,3085
41.305097,3055
35.345607,3042
40.598056,3032
36.064304,3002
41.179722,3001
21.289752,2986
36.11094,2966
36.662778,2951
41.834267,2918
33.923625,2918
47.039541,2909
37.701222,2904
36.922222,2903
36.597442,2902
30.419805,2902
40.980603,2900
36.634225,2897
41.825556,2889
41.123843,2871
43.386142,2864
36.867125,2846
38.720965,2832
34.445275,2831
41.64486,2826
35.790023,2820
26.707565,2809
36.227466,2803
32.425261,2765
41.079159,2745
41.078913,2734
40.704444,2700
35.49158,2670
33.479136,2646
35.615306,2627
18.198712,2617
