date_of_last_change,count
2015-01-28,340
2021-06-01,335
2014-12-31,335
2016-05-06,335
2022-02-01,334
2014-01-30,333
2014-07-03,333
2016-06-16,330
2016-04-13,329
2020-01-06,326
2018-09-20,326
2022-03-18,308
2021-02-23,306
2015-07-13,304
2017-11-09,304
2021-01-29,303
2022-05-16,302
2016-12-06,300
2022-05-05,295
2016-09-08,285
2018-12-13,276
2016-11-08,274
2020-12-07,274
2016-01-20,274
2018-01-09,273
2014-11-24,273
2014-12-22,273
2017-03-20,273
2017-10-11,273
2019-01-11,273
2013-12-12,273
2017-12-26,273
2019-04-05,270
2022-05-27,270
2020-01-12,269
2014-04-04,268
2021-11-19,267
2019-10-14,264
2018-12-17,261
2022-01-11,258
2016-07-05,250
2013-12-24,248
2021-11-04,245
2018-11-08,245
2016-08-05,245
2022-04-01,245
2020-11-13,245
2019-11-13,243
2022-05-31,240
2013-11-19,239
2023-04-19,239
2020-11-02,239
2016-10-28,237
2015-09-01,217
2015-11-04,214
2021-10-13,214
2023-04-12,211
2022-05-04,210
2021-07-01,210
2016-01-12,209
2017-04-11,193
2022-03-23,188
2015-12-28,188
2018-04-25,184
2021-08-04,184
2019-08-22,184
2019-11-08,184
2017-06-19,183
2020-07-02,182
2016-10-04,182
2020-09-01,182
2014-03-21,182
2020-12-04,182
2021-10-27,181
2018-09-07,181
2019-09-27,181
2016-10-14,181
2013-10-08,181
2015-07-08,181
2021-11-24,181
2014-09-17,181
2022-04-22,180
2023-04-14,180
2023-05-04,180
2022-04-13,180
2016-09-13,178
2015-01-23,176
2014-05-01,175
2021-10-19,173
2018-07-03,164
2023-03-07,155
2018-10-05,153
2016-12-19,151
2014-01-21,151
2023-04-17,149
2018-09-24,143
2020-03-12,139
2015-04-08,139
2021-03-08,135
2023-04-27,124
2023-04-20,124
2022-05-12,121
2019-08-07,120
2013-12-04,120
2019-08-29,120
2014-04-01,118
2018-06-15,118
2017-12-13,112
2021-09-24,103
2015-10-27,103
2018-06-08,94
2017-05-31,94
2020-07-06,92
2015-03-19,92
2021-02-08,91
2021-07-07,91
2020-05-12,91
2018-10-02,91
2023-04-11,90
2023-04-07,90
2023-05-02,90
2023-04-18,90
2021-06-24,90
2020-06-29,88
2019-04-15,85
2016-07-15,69
2016-06-21,60
2023-04-03,59
2019-05-21,59
2019-06-19,59
2023-04-10,59
2018-06-06,58
2016-12-13,57
2023-03-13,55
2013-12-26,55
2019-09-11,52
2016-06-07,48
2020-07-09,37
2023-03-15,31
2023-03-21,31
2015-12-22,31
2023-03-27,31
2020-10-03,27
2018-05-29,25
2023-05-08,18
2021-01-21,15
2020-03-16,15
2020-04-02,13
2016-04-18,11
2020-05-21,1
