city_name,count
Castle Hayne,4828
Quincy,4822
Otay Mesa,4741
North Valley,4722
Calexico,4678
Sandpoint,4671
Lansing,4663
Ladue,4658
Raleigh,4583
Tulsa,4582
Smiths Grove,4518
Sunnyside,4491
Goldsboro,4471
Millville,4453
Bennington,4447
Maywood,4434
South Padre Island,4425
Meridian,4402
Cove,4393
Cincinnati,4376
Libby,4360
Rutland,4328
Enumclaw,4304
Hampton,4303
Ewing,4296
South Valley,4199
Chelan,4189
Yulee,4186
Niagara Falls,4181
Red Bluff,4162
Glenpool,4161
Brigham City,4155
Marshall,4153
Bay City,4145
Steubenville,4121
Baltimore,4118
Kekoskee,4116
East Hartford,4077
Ypsilanti,4073
Ketchum,4069
Jean,4067
Napa,4041
Redwood City,4022
Apollo Beach,3999
Fresno,3976
New Haven,3879
Bryson City (RR name Bryson),3856
Seiling,3836
Oklahoma City,3816
Omaha,3769
Appleton,3690
Springdale,3649
Little Rock,3633
Burbank,3618
Vinton,3613
Fort Pierce,3574
Redwood National Park,3526
Green Bay,3507
Potosi,3483
Tonto National Monument,3457
Tecumseh,3455
Blyn,3444
Blue Ash,3433
Point Reyes National Seashore,3416
Trapper Creek,3410
West Wenatchee,3394
Huntsville,3377
Silverton,3375
Greenville,3361
Pleasant Prairie,3323
Thompson Falls,3306
Pomeroy,3252
Tulalip Bay,3252
Sequoia National Park,3246
Eau Claire,3242
La Crosse,3233
Tukwila,3184
Provo,3176
Royal Palm Beach,3168
Flint,3164
Tualatin,3157
Chester,3150
Madison,3137
Roland,3094
Moore,3085
Marana,3034
Weaverville,3024
Riverside,3019
Green Valley,3003
Snoqualmie Pass,2985
Lawton,2962
Covington,2954
Moulton,2946
Calais,2920
Cloquet,2874
Alexandria,2874
Newark,2859
Healdton,2847
Danbury,2822
Hawaii Volcanoes National Park,2797
Bangor,2788
Oglesby,2754
Catano,2728
Fort Lee,2581
Portola,2568
Truckee,2510
College,2437
Darrington,2435
Bondville,2397
Mena,2379
North Pole,2351
Gadsden,2346
Lava Beds National Monument,2345
Baytown,2342
Braidwood,2327
Cupertino,2312
Tahoe City,2293
Tuscaloosa,2290
Lincoln,2284
Londonderry,2279
Colfax,2272
Lyons,2254
Truro,2248
Sand Point,2246
McMinnville,2228
Berkeley,2203
Franklin,2187
Lebec,2181
Warm Springs,2180
Preston,2163
Redmond,2154
Ruidoso,2150
Organ Pipe Cactus National Monument,2144
Aquinnah,2112
Plant City,2104
Chatsworth,2103
Hamilton,2064
Pascagoula,2061
Virgin,2031
Grantsville,2009
Butte-Silver Bow (Remainder),2006
St. Joseph,1956
Hermiston,1952
Hartford,1932
Post Falls,1909
McAlester,1898
Reserve,1895
Knowlton (Township of),1880
Sanford,1838
El Dorado,1821
Texarkana,1779
White Salmon (RR name Bingen-White Salmon),1732
Queen Valley,1708
Mayaguez,1644
Peterborough (Peterboro),1625
Monroe,1602
Seven Oaks,1592
Roosevelt,1578
Roanoke,1575
Young,1575
Reno,1573
South Lake Tahoe,1561
Crescent City,1541
Ponce,1539
Woodinville,1534
Corcoran,1530
Brockton,1437
Modesto,1421
Waterbury,1418
Greenfield,1412
South Bend,1411
Phenix City,1398
Bridgeport,1390
Ponca City,1383
Puyallup,1382
Turlock,1362
Ogden Dunes (Wickliffe),1351
Douglas,1349
Kalispell,1317
Coos Bay,1312
Essex,1290
Chicopee,1267
Whitefish,1252
Clovis,1249
Benicia,1244
Middletown,1233
Louisville,1231
Wyandotte,1228
Rome,1221
Commerce City,1174
Groton,1154
Bethel,1119
Akron,1109
Skokomish,1106
West Yellowstone,1093
Kenansville,1092
Compton,1082
Hurricane,1071
Helena,1060
Fontana,1054
Missoula,1010
Grand Canyon,1000
Sioux Falls,914
Loretto,903
Boulder City,901
Chattanooga,899
Simi Valley,881
Wilmington,858
Greenville (Greenville Center),851
Mill City,828
Newport,827
Greensburg,817
Pinellas Park,806
Providence,764
Bountiful,747
Lancaster,745
Platteville,743
Freemansburg,739
York,735
Beltsville,735
Dover,730
Erie,720
State College,717
Scranton,717
Goldendale,711
Okanogan,699
Grass Valley,692
Santa Ana Pueblo,688
Knoxville,674
Luna Pier,652
Happy Valley,639
Auburn,631
Price,631
Portsmouth,630
Harrah,629
Gresham,627
Parks (Maine),615
Nogales,611
Mexicali,609
East Providence,583
Wichita,582
South Charleston,575
Jasper,572
Elkhart,563
Shepherdsville,556
Old Town,533
Guaynabo,509
Grapevine,486
Grand Junction,473
Laurel,470
Harrisville,468
Bismarck,445
Hillside,433
Taylors,423
Sault Ste. Marie,421
Hammond,412
Denver,404
Sunrise Manor,404
West Valley City,401
Pearl City,393
Mingo Junction,360
Clarksville,360
Jeffersonville,357
Kinston,351
Johnstown,341
Alton,339
Onamia,322
Belleville,315
Riddle,307
Arbutus (census name for Halethorpe),294
Colorado Springs,294
Columbia,290
Schurz,286
Bristol,282
Kingsport,278
Richmond,270
Anchorage,264
Issaquah,261
Bowling Green,251
London,244
Newburgh Heights,243
Friday Harbor,229
Manchester,226
Hendersonville,224
Grenada,212
Fort Meade (U.S. Army),210
Mulberry,206
Cuyahoga Heights,197
Holland,188
Manitowoc,181
Maryville,180
North Charleston,177
Roxana,173
Gardnerville Ranchos,168
Owensboro,158
Eielson (Air Force Base),157
Searcy,156
Crossett,152
Stockton,139
Onyx,130
Scottsdale,116
Wheeling,113
Ada,101
Westport,94
Athens,92
Durango,87
Cottonwood West,84
Victorville,80
Taft,77
Reading,74
Soap Lake,62
Prosser,61
Southfield,60
St. Bernard,58
Keeler,53
Lorain,52
Azusa,47
Indianapolis,25
St. George,24
Ambler,21
Tempe,19
East Brunswick (Township of),3
