city_name,count
Arvada,4168
St. Ann,4053
Jalama,4032
Greensburg,4019
Millville,4014
Jersey City,4008
Riverside,3998
Coral Springs,3968
Maryland Heights,3940
Fort Lauderdale,3934
Meridian,3890
Albany,3884
Holtsville,3823
Queen Valley,3796
Kalamazoo,3760
Davie,3724
Lizton,3673
Seven Corners,3609
Athens,3600
Dayton,3578
Brookline (Town of),3525
Ponca City,3518
Dripping Springs,3472
Durham,3439
Easton (Easton Center),3388
Spanish Fork,3324
Boise (corporate name Boise City),3318
Lindon,3262
Livonia,3258
Yukon,3202
Nashua,3163
Beulah,3153
Midvale,3080
Harrisville,3077
Hernando,3068
North Charleston,3033
Eagle Mountain,3006
Jean,3004
Enoch,3004
Hesperia,2990
Green Park,2974
Twentynine Palms,2931
Stafford (Stafford Hollow),2920
Pleasanton,2911
Zion,2869
Weirton,2839
Killeen,2832
Franklin,2831
Thomaston,2824
Dunn Center,2778
Saint Marks,2761
Hybla Valley,2758
Scottsdale,2730
Sanford,2652
Chelmsford (Chelmsford Center),2632
Kaycee,2626
Trona,2612
Murray,2610
Quinnesec,2601
Holland,2584
Guaynabo,2558
Annandale,2496
Riverton,2485
Moore,2452
Cupertino,2434
Hope,2426
Uniontown,2420
Pocatello,2384
Cloquet,2367
Ferry Pass,2350
Palo Verde,2346
Sharon,2267
Fort Thomas,2257
Berkeley,2236
Rio Rancho Estates,2234
Butner,2214
Grass Valley,2210
Lincolnton,2190
Huntington,2183
Tonto National Monument,2174
Franklinton,2173
Leonia,2170
Fort Meade (U.S. Army),2167
Des Plaines,2166
Hartford,2142
Lochearn,2132
Muskogee,2121
Wenden,2112
Huntsville,2095
Jefferson,2077
Incline Village-Crystal Bay,2068
Gaston,2050
East Orange,2005
Artesia,2004
Mesquite,2003
Golden,2001
Teaneck (Township of),1992
Marble City Community,1964
Boulder City,1951
Morgan City,1950
Municipality of Monroeville (Monroeville),1931
Coggon,1909
Portsmouth,1898
Hamden (Town of),1854
Englewood,1839
Rocklin,1742
Shepherd,1710
China Grove,1692
Kenosha,1654
Yosemite National Park,1646
Ruskin,1613
Bethlehem,1599
Floresville,1586
Karnes City,1586
Caguas,1530
Platteville,1515
Sinclair,1504
Lewes,1504
Nilwood,1478
Yuma,1466
Whittier,1458
Signal Hill,1450
Jenison,1448
Diamond Bar,1427
Weatherford,1421
Mountain Home,1414
West Valley City,1384
Circleville,1378
Breckenridge Hills,1357
Monroe,1317
Lemont,1286
Benicia,1282
Bayamon,1217
King City,1189
Commerce City,1146
Laramie,1112
James Town,1106
Fuquay-Varina,1081
Pryor (corporate name Pryor Creek),1081
Shreveport,1066
Evans,1053
Groveton,1047
Palm Beach,1036
Brigham City,1030
Crockett,988
Oak Ridge,978
Bradenton,974
Newcastle,912
Old Field,886
Fargo,869
Chatham,868
Virginia,848
Tahoe City,829
Quincy,808
Lovell,802
Cody,800
Bradley,794
Fairfax,782
Glenwood Springs,770
Green River,744
Sheridan,744
Knoxville,736
Hermiston,730
Magna,728
Muscle Shoals,726
Helena,715
Pleasant Prairie,707
Cheyenne,706
Rock Springs,704
Port Arthur,698
Clarksville,668
Torrington,658
Orlando,638
Vienna,632
Mount Vernon,585
Grand Forks,562
Carson City,552
Crows Landing,548
Searchlight,540
Fairview,530
La Porte,490
Fairhaven (Town of),358
Canton,353
Diamondville,338
Wheeling,328
Lawrence,319
South Haven,252
Newport News,232
Montgomery,192
Bar Harbor (census name for Bar Harbor Center),184
Tupelo,181
Rosemont,180
Ukiah,180
Bensenville,178
Mount Baldy (Mt. Baldy),172
Waveland,168
Indianapolis,114
Kennebunkport,112
Cranston,100
Enumclaw,96
Laureldale,86
Millbrook,63
Channel Islands National Park,57
Willits,56
Little Rock,40
