longitude,count
-158.105278,3647
-95.956681,3642
-82.045844,3636
-96.368513,3636
-107.60017,3636
-97.03135,3633
-157.96525,3633
-87.511427,3628
-98.332814,3619
-87.920363,3614
-72.587312,3605
-95.249943,3602
-72.603978,3599
-72.5912,3593
-107.10909,3590
-122.7047,3584
-90.864733,3578
-115.504995,3567
-84.383889,3562
-91.994618,3561
-101.407137,3556
-78.9625,3554
-77.5843,3527
-97.074444,3498
-103.993263,3490
-107.254118,3488
-111.885556,3455
-108.500916,3452
-95.943069,3450
-92.080133,3450
-78.019264,3416
-111.591443,3389
-82.118247,3389
-87.62033,3382
-104.751918,3382
-104.676944,3371
-120.619059,3368
-120.607393,3364
-123.774332,3364
-90.384247,3360
-87.590848,3319
-107.096672,3314
-87.086977,3305
-87.581126,3305
-87.298337,3289
-76.772778,3281
-115.388877,3279
-82.393705,3228
-95.220582,3222
-106.298639,3217
-65.889329,3177
-108.574985,3176
-96.1031,3154
-77.028588,3136
-112.466667,3132
-94.570851,3109
-111.860278,3088
-111.858056,3080
-75.149066,3074
-111.894167,3074
-76.8171,3073
-87.323337,3066
-80.66683,3063
-80.35922,3052
-94.838889,3051
-119.022602,3046
-82.584881,3041
-111.916944,3034
-83.455662,3032
-93.402371,3032
-115.426935,3026
-87.233345,3024
-111.868611,3024
-92.419079,3024
-88.277992,3017
-83.134361,3016
-111.931,3016
-83.660166,3012
-77.598889,2936
-89.955703,2930
-93.285598,2924
-91.427654,2923
-102.645864,2922
-71.412834,2922
-101.799332,2920
-85.3259,2920
-118.03284,2920
-95.94057,2918
-85.288862,2914
-101.950449,2914
-68.511667,2914
-118.02562,2914
-87.492543,2914
-71.30228,2902
-111.862222,2902
-91.284108,2896
-87.345284,2894
-86.286291,2892
-86.564149,2889
-90.081495,2888
-96.78035,2883
-79.859167,2880
-86.250628,2876
-84.625837,2872
-69.628371,2866
-82.110427,2860
-90.670833,2854
-94.090924,2853
-81.207,2846
-79.058272,2844
-79.09197,2839
-91.235323,2829
-118.683685,2828
-119.795139,2826
-105.79821,2826
-85.629292,2824
-86.598872,2801
-109.755297,2798
-109.70166,2792
-90.689241,2788
-108.024835,2786
-84.102685,2783
-95.946404,2774
-66.769648,2771
-72.597589,2771
-103.981873,2768
-82.943513,2765
-108.455833,2756
-72.584503,2756
-72.581755,2753
-81.516435,2744
-79.138343,2733
-66.254208,2711
-90.367132,2710
-73.07908,2666
-90.835309,2652
-84.562779,2652
-75.455196,2650
-111.876111,2646
-79.2887,2638
-102.984855,2626
-85.766816,2610
-95.269196,2610
-87.949569,2610
-88.394024,2602
-87.969015,2592
-73.75861,2577
-110.737116,2565
-112.460347,2554
-97.076294,2531
-95.361389,2514
-79.986486,2510
-103.233791,2506
-83.091943,2494
-79.026383,2487
-79.0638,2487
-75.529444,2485
-87.156674,2483
-111.8375,2466
-83.129431,2464
-95.287067,2460
-91.664901,2458
-85.831076,2452
-108.449964,2440
-82.509719,2433
-81.5306,2430
-122.069705,2428
-78.957528,2420
-116.055836,2401
-77.960781,2390
-119.062613,2373
-88.894488,2371
-76.912256,2366
